id,tag,Path,url,video_path,video_url
3571,羊,top14-p5/yang/frames/00002-0001.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947463625314304_00002-0001.jpg?q-sign-algorithm=sha1&q-ak=AKIDSq1Fp5WVfcL2aEGtR4P3xH8OU5iddIy89NZuudvLhQ1yHdEkPhCkoMaIQHmQQyss&q-sign-time=1625113254;1625372454&q-key-time=1625113254;1625372454&q-header-list=&q-url-param-list=&q-signature=b81b11c353af4f27dec9b094078fa65aedc182df&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7a37ebbfa7a9a04a1c5f80d2d1c331d02bqx3Lnew6f7h5Vle8xLbUxULod6DpSX1tFOzE5Pw3ZEWGacJlth_S7eDbtoMDQ3Vnto-votcE9-Fyxd-k0IYgGORis0bYEHFEw9BGPOkbZjiqwGVQgdCWYzAJ6SEKDsGna06xJcgSX4aF8Cs3U9Jhua41IcUbKFAaA-JXIpwAoTGvqk2q9RbpIqAjyKGdy3luNM0hfB9qC5U9a0c_bgljiiWNYsqU3cVXXzkU63qLR3RZpIoJykKlPwUTIQ0ERT2o9YaaELzL3vkrQFTSw3ozk94PheURcC4bJeWlEJF6vPqJct8ziQf_kVJtkKsi4SxF0HKipIYdOvYKnrhCvIMO0g,top14-p5/yang/videos/00002.AVI,None
3572,羊,top14-p5/yang/frames/00002-0002.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947463625314305_00002-0002.jpg?q-sign-algorithm=sha1&q-ak=AKIDmjUEM0HRs9C5oa8GnDHg13rW2sdS2eEXkmb7o7f0PLrDgmL3EBKVgakYt6Q31CPt&q-sign-time=1625113254;1625372454&q-key-time=1625113254;1625372454&q-header-list=&q-url-param-list=&q-signature=4ca250ddcbe0e81fc8d3f156d173a9cf2aa887a1&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7a037cae85ad508946867f94b3062c9575qx3Lnew6f7h5Vle8xLbUxULod6DpSX1tFOzE5Pw3ZEWGacJlth_S7eDbtoMDQ3Vnto-votcE9-Fyxd-k0IYgGORis0bYEHFEw9BGPOkbZjiqwGVQgdCWYzAJ6SEKDsGna06xJcgSX4aF8Cs3U9Jhua41IcUbKFAaA-JXIpwAoTGvqk2q9RbpIqAjyKGdy3luNM0hfB9qC5U9a0c_bgljiiWNYsqU3cVXXzkU63qLR3RZpIoJykKlPwUTIQ0ERT2o9YaaELzL3vkrQFTSw3ozk94PheURcC4bJeWlEJF6vPo2YnLZMP2oV87eQ717kXZH8oF_a1bn-NxzDspzIScXUA,top14-p5/yang/videos/00002.AVI,None
3573,羊,top14-p5/yang/frames/00002-0003.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947463625314306_00002-0003.jpg?q-sign-algorithm=sha1&q-ak=AKIDP8KsCjvrj9_QLIf2cfc6rZWvR6l4cWrc_Now5MHqmrPeUp3kIWZVaWc4WW7vXeqQ&q-sign-time=1625113254;1625372454&q-key-time=1625113254;1625372454&q-header-list=&q-url-param-list=&q-signature=9206f6c60ce9bd1de78a6bbf2838fb6825ec2e7a&x-cos-security-token=f8R33Ych2nIgnJWU0fO2jYYseUjEYY2a069dfe712c16bddabef87faf9b650cf7VaC13eq7yKcvisbvjeGoDIeRBBJfkH82jFmSiYB5VsQ3y2kKfTAnIHiMrZaO221-_1ynfy3jqWW-uMhYagh310_ub-vmPehVzSMb0wHvLwMAFlI9v_6Fz5ezIxhwPCyfeowT_qO-TitcjAu-NEKMTp0lJgOW457udt0WHkYZZ7AEN3kGkxvZMQVjbbOXbIHMRo7kvLPJ8MZKL5QEzg4QMHmEM_XyS36MlZrt56Pq8S3LEMBFAS24npFE9t2fHlhyopNpaVigrtvGosQogxt8AFMJFKIxv8PkewIEAR7YVHItrgLTkaYlO5CAtNv2Wv8_1C6aME44gQ8x2O1yjm5drw,top14-p5/yang/videos/00002.AVI,None
3574,羊,top14-p5/yang/frames/00002-0004.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947463625314307_00002-0004.jpg?q-sign-algorithm=sha1&q-ak=AKIDCj6H-vtsqnEcgfraoVEepB9XmdhcCF5SbM0NgTPCAccuBpbZJNdi3wVRq6lFfx3k&q-sign-time=1625113254;1625372454&q-key-time=1625113254;1625372454&q-header-list=&q-url-param-list=&q-signature=5e04f00bf0032e9914ef10bbd672f8027e3159c4&x-cos-security-token=f8R33Ych2nIgnJWU0fO2jYYseUjEYY2a4cc07f774277746ae5c687a8cf1cc0cdVaC13eq7yKcvisbvjeGoDIeRBBJfkH82jFmSiYB5VsQ3y2kKfTAnIHiMrZaO221-_1ynfy3jqWW-uMhYagh310_ub-vmPehVzSMb0wHvLwMAFlI9v_6Fz5ezIxhwPCyfeowT_qO-TitcjAu-NEKMTp0lJgOW457udt0WHkYZZ7AEN3kGkxvZMQVjbbOXbIHMRo7kvLPJ8MZKL5QEzg4QMHmEM_XyS36MlZrt56Pq8S3LEMBFAS24npFE9t2fHlhyopNpaVigrtvGosQogxt8AFMJFKIxv8PkewIEAR7YVHLsShzw8ncrllh2DHWODBYIIrWo7RprRKqyRDBxpC6JWA,top14-p5/yang/videos/00002.AVI,None
3575,羊,top14-p5/yang/frames/00002-0005.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947463625314308_00002-0005.jpg?q-sign-algorithm=sha1&q-ak=AKIDXR6DrzqHyQij1CI7EV_RJkWSKCfDaT9YUNL0bwkauUpcEmk0-zjt49J8t0PTZI2o&q-sign-time=1625113254;1625372454&q-key-time=1625113254;1625372454&q-header-list=&q-url-param-list=&q-signature=a86a60f12aef8c041f18bb305bac42bfbc27bd1b&x-cos-security-token=jmCCFCZ07AWjN0xvNlUPyP0mQYfzOAHa2becc4f5bf644b57d57b8824200787d90z2hQp1bEqLwIwCjaPDubFQcK6bU_QaHlCMdcAYmrBgw6wqYYC7IcYr65FrS1SzGkez9Sh1mpSsKHeKrhuoe73IB0QyQ4nVBj1XHTNjncupWkfIHstbw1Y-PngTUGqgG4IxnC0ZMJBRD3U-RT0K0MOZjlI6bJ2TfDsc5UM4L1MUp-HT53ULxSgdQDcr_BG-xfaTQmO5BgjaKyvGA-IPgSYXRJUY9pJ_6Xfz7TyuMR9nIF_HfjdGMFl04Kfe7rBwFAvpunjjXr9nzW3SrHHB4TCdUWGWQs0dWDyuge13-tGKU3hpO6uD5eQ1AMOMRFcnwchTufX_94BuGIjTw4Ul5Gw,top14-p5/yang/videos/00002.AVI,None
3576,羊,top14-p5/yang/frames/00002-0006.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947463625314309_00002-0006.jpg?q-sign-algorithm=sha1&q-ak=AKIDmkYsvdjKpty96XMfOTQqysrKWyHg-WgY8s3dL_ZoYDaRbUC8V3Nf8bGWJPbqr0-h&q-sign-time=1625113254;1625372454&q-key-time=1625113254;1625372454&q-header-list=&q-url-param-list=&q-signature=e6ea79a52e25d2ea5beb07f64ada6d05d1a982b5&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7ad8280f096e1a4fd81d1045df4ac3f393qx3Lnew6f7h5Vle8xLbUxULod6DpSX1tFOzE5Pw3ZEWGacJlth_S7eDbtoMDQ3Vnto-votcE9-Fyxd-k0IYgGORis0bYEHFEw9BGPOkbZjiqwGVQgdCWYzAJ6SEKDsGna06xJcgSX4aF8Cs3U9Jhua41IcUbKFAaA-JXIpwAoTGvqk2q9RbpIqAjyKGdy3luNM0hfB9qC5U9a0c_bgljiiWNYsqU3cVXXzkU63qLR3RZpIoJykKlPwUTIQ0ERT2o9YaaELzL3vkrQFTSw3ozk94PheURcC4bJeWlEJF6vPpN-vGaukYkjZ_MCbCQQvLhSyae8ke6D9iuvlu5zMEGtw,top14-p5/yang/videos/00002.AVI,None
3577,羊,top14-p5/yang/frames/00002-0007.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947463625314310_00002-0007.jpg?q-sign-algorithm=sha1&q-ak=AKIDSHFsU8lGZahF2qWcX6-tGke0K5LpCUSvm6hoN5pWgCtzJP_B5rr81uyaQZ4CO1px&q-sign-time=1625113254;1625372454&q-key-time=1625113254;1625372454&q-header-list=&q-url-param-list=&q-signature=6ab7e07f9f2763c4f4424bb665c7eb42670ac6b6&x-cos-security-token=f8R33Ych2nIgnJWU0fO2jYYseUjEYY2a740a37e60ea17a861a11697781e2f3beVaC13eq7yKcvisbvjeGoDIeRBBJfkH82jFmSiYB5VsQ3y2kKfTAnIHiMrZaO221-_1ynfy3jqWW-uMhYagh310_ub-vmPehVzSMb0wHvLwMAFlI9v_6Fz5ezIxhwPCyfeowT_qO-TitcjAu-NEKMTp0lJgOW457udt0WHkYZZ7AEN3kGkxvZMQVjbbOXbIHMRo7kvLPJ8MZKL5QEzg4QMHmEM_XyS36MlZrt56Pq8S3LEMBFAS24npFE9t2fHlhyopNpaVigrtvGosQogxt8AFMJFKIxv8PkewIEAR7YVHJ7L2_fNr3QP0qDQIMHfP-n_ZrZfc-J_n3DJJRg6BQrSw,top14-p5/yang/videos/00002.AVI,None
3578,羊,top14-p5/yang/frames/00002-0008.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947463625314311_00002-0008.jpg?q-sign-algorithm=sha1&q-ak=AKIDAtM5SB90JFmIYHWheQZzF-FdBKzsuET63-BJ4dgLw-2JvJICC4dBGODm44JKjk5z&q-sign-time=1625113254;1625372454&q-key-time=1625113254;1625372454&q-header-list=&q-url-param-list=&q-signature=cdb004f3b2e98b9f97681fa3d3c2a3a622a11c08&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7a7fa6889ee098e32da3331828190554f3qx3Lnew6f7h5Vle8xLbUxULod6DpSX1tFOzE5Pw3ZEWGacJlth_S7eDbtoMDQ3Vnto-votcE9-Fyxd-k0IYgGORis0bYEHFEw9BGPOkbZjiqwGVQgdCWYzAJ6SEKDsGna06xJcgSX4aF8Cs3U9Jhua41IcUbKFAaA-JXIpwAoTGvqk2q9RbpIqAjyKGdy3luNM0hfB9qC5U9a0c_bgljiiWNYsqU3cVXXzkU63qLR3RZpIoJykKlPwUTIQ0ERT2o9YaaELzL3vkrQFTSw3ozk94PheURcC4bJeWlEJF6vPq9_Jh3YNySgaSYKw76l_AE1HX6KaZA5I8_pq_4D9IBwQ,top14-p5/yang/videos/00002.AVI,None
3579,羊,top14-p5/yang/frames/00002-0009.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947463625314312_00002-0009.jpg?q-sign-algorithm=sha1&q-ak=AKIDxCi2fSL8E0_wDXKvK6Zz8h-MUbxCAnOinMWjObVWDhSNR6tUM1WuDayzjtlF7LeH&q-sign-time=1625113254;1625372454&q-key-time=1625113254;1625372454&q-header-list=&q-url-param-list=&q-signature=2f39c287a940d75c7d3de05d878ba8eea588e27e&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7af3f5bc3f3ede7a619432d519dc8a5dedqx3Lnew6f7h5Vle8xLbUxULod6DpSX1tFOzE5Pw3ZEWGacJlth_S7eDbtoMDQ3Vnto-votcE9-Fyxd-k0IYgGORis0bYEHFEw9BGPOkbZjiqwGVQgdCWYzAJ6SEKDsGna06xJcgSX4aF8Cs3U9Jhua41IcUbKFAaA-JXIpwAoTGvqk2q9RbpIqAjyKGdy3luNM0hfB9qC5U9a0c_bgljiiWNYsqU3cVXXzkU63qLR3RZpIoJykKlPwUTIQ0ERT2o9YaaELzL3vkrQFTSw3ozk94PheURcC4bJeWlEJF6vPpG-Pe34uFXgAjcACMAPtyVAGSU1AOKvQJ2LPc-4aaLsw,top14-p5/yang/videos/00002.AVI,None
3580,羊,top14-p5/yang/frames/00002-0010.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947463625314313_00002-0010.jpg?q-sign-algorithm=sha1&q-ak=AKIDI_2nzbDyAdzbJXrjE8w7wh7IucTs0MoA3i11OR4_DUeG-84VkiFj8iRTch8Kh9DA&q-sign-time=1625113254;1625372454&q-key-time=1625113254;1625372454&q-header-list=&q-url-param-list=&q-signature=828d60ed86b3a2916fdb98f0a5b7471479977839&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7a13e3ee66b2e6ae459bab65a46f49c393qx3Lnew6f7h5Vle8xLbUxULod6DpSX1tFOzE5Pw3ZEWGacJlth_S7eDbtoMDQ3Vnto-votcE9-Fyxd-k0IYgGORis0bYEHFEw9BGPOkbZjiqwGVQgdCWYzAJ6SEKDsGna06xJcgSX4aF8Cs3U9Jhua41IcUbKFAaA-JXIpwAoTGvqk2q9RbpIqAjyKGdy3luNM0hfB9qC5U9a0c_bgljiiWNYsqU3cVXXzkU63qLR3RZpIoJykKlPwUTIQ0ERT2o9YaaELzL3vkrQFTSw3ozk94PheURcC4bJeWlEJF6vPqel-TLo8PZ0_-giSAuLYAhtklEfSnh5sM97ageosNV5g,top14-p5/yang/videos/00002.AVI,None
