id,tag,Path,url,video_path,video_url
1600,马,top14-p5/ma/frames/00021-0001.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947459716222976_00021-0001.jpg?q-sign-algorithm=sha1&q-ak=AKIDoB9IJcl7_7F2aKMC2kkhCNZaJwyjM53frJkIm4MvNix-CdVo7BhL9jbxjm6zKTIX&q-sign-time=1625113234;1625372434&q-key-time=1625113234;1625372434&q-header-list=&q-url-param-list=&q-signature=5d7839af29bf33e8379c33cf052aa3e9bf22eb5f&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7a16b79e0e81aa23c8850be6f2aec6cd37qx3Lnew6f7h5Vle8xLbUxdD7aXE0Ud6IolsolR-UGHrytqLpV9ciCeOHzxTs7ilWLlXFiX526oW-yYAqocNN2cgmK4bLVfqFON1SkdpHofMGAdOOfxM0LHq4S721FKoURnp4woi1dFd_VxXfrzeqz3JlAOhtn6BvMHYC5ENWnYD2ok_m3JWlCeCyRWD_v-Nu_K-GrOkc_Ue3ezcvTkMRIjeP7Jx-sLImFVp-35Jjt7Yng4OyKhYyIuoetZahc4Zia_YbL0MJu7tc6qylTKSWehxLzXllbR8I8ZrxeERDTVSIb37o1aFRmauCst7X2DPb30IMqHuWpkLiZbxf6P_zQw,top14-p5/ma/videos/00021.MP4,None
1601,马,top14-p5/ma/frames/00021-0002.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947459716222977_00021-0002.jpg?q-sign-algorithm=sha1&q-ak=AKID_9odbm3x9pkIMZxu0p3wFm5rrwNLLj3KlN9mFTjL9I-5gGxhdisrCw5QuIyQFfE2&q-sign-time=1625113234;1625372434&q-key-time=1625113234;1625372434&q-header-list=&q-url-param-list=&q-signature=d265d507da54d9213ad5adb81d0ac5175ec9465c&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7a8697bcfdf7f9193b208eeb88df56cd7eqx3Lnew6f7h5Vle8xLbUxdD7aXE0Ud6IolsolR-UGHrytqLpV9ciCeOHzxTs7ilWLlXFiX526oW-yYAqocNN2cgmK4bLVfqFON1SkdpHofMGAdOOfxM0LHq4S721FKoURnp4woi1dFd_VxXfrzeqz3JlAOhtn6BvMHYC5ENWnYD2ok_m3JWlCeCyRWD_v-Nu_K-GrOkc_Ue3ezcvTkMRIjeP7Jx-sLImFVp-35Jjt7Yng4OyKhYyIuoetZahc4Zia_YbL0MJu7tc6qylTKSWehxLzXllbR8I8ZrxeERDTVQ4Vb5vCDhTDOmPWKHUx7GCYuA0A7aHLfMmHrT77IeXCg,top14-p5/ma/videos/00021.MP4,None
1602,马,top14-p5/ma/frames/00021-0003.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947459716222978_00021-0003.jpg?q-sign-algorithm=sha1&q-ak=AKIDrLYt3UBcBbobtzwyxHkUZKNfVDg-mskcshDrZcgp0I2zNV565qwHrDR5OJ-7EFLj&q-sign-time=1625113234;1625372434&q-key-time=1625113234;1625372434&q-header-list=&q-url-param-list=&q-signature=e852e20e96668f2b52b00db0198391761c76f275&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7a25f8fedd29644c958c79bf1347f20dabqx3Lnew6f7h5Vle8xLbUxdD7aXE0Ud6IolsolR-UGHrytqLpV9ciCeOHzxTs7ilWLlXFiX526oW-yYAqocNN2cgmK4bLVfqFON1SkdpHofMGAdOOfxM0LHq4S721FKoURnp4woi1dFd_VxXfrzeqz3JlAOhtn6BvMHYC5ENWnYD2ok_m3JWlCeCyRWD_v-Nu_K-GrOkc_Ue3ezcvTkMRIjeP7Jx-sLImFVp-35Jjt7Yng4OyKhYyIuoetZahc4Zia_YbL0MJu7tc6qylTKSWehxLzXllbR8I8ZrxeERDTVQ8X_dFBUN5TPJNLbPAkixp7PnPznent5VYnDkb8-FNNQ,top14-p5/ma/videos/00021.MP4,None
1603,马,top14-p5/ma/frames/00021-0004.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947459716222979_00021-0004.jpg?q-sign-algorithm=sha1&q-ak=AKIDhEcILOyqu7RL0vypyXOrjML4jhYmt5-ZwQ-OuHPcXpvQ_mri0mo4noiSDA9v6ABp&q-sign-time=1625113234;1625372434&q-key-time=1625113234;1625372434&q-header-list=&q-url-param-list=&q-signature=bac7fe3e09137fcc857265aea2c66c5d9116139a&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7ac423ff734f5128a8b65f97b06fe58d15qx3Lnew6f7h5Vle8xLbUxdD7aXE0Ud6IolsolR-UGHrytqLpV9ciCeOHzxTs7ilWLlXFiX526oW-yYAqocNN2cgmK4bLVfqFON1SkdpHofMGAdOOfxM0LHq4S721FKoURnp4woi1dFd_VxXfrzeqz3JlAOhtn6BvMHYC5ENWnYD2ok_m3JWlCeCyRWD_v-Nu_K-GrOkc_Ue3ezcvTkMRIjeP7Jx-sLImFVp-35Jjt7Yng4OyKhYyIuoetZahc4Zia_YbL0MJu7tc6qylTKSWehxLzXllbR8I8ZrxeERDTVTtV_tQdibyejYmCs52Rb7h-Fbp9NyaCJzfmbQTTdIFuw,top14-p5/ma/videos/00021.MP4,None
1604,马,top14-p5/ma/frames/00021-0005.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947459716222980_00021-0005.jpg?q-sign-algorithm=sha1&q-ak=AKID5t2Q2cufdwSjuBWTcGN3tDwSaQaVaWJT56hfMVKeNJcrymzpvqyjkQRZ5a0SuDKF&q-sign-time=1625113234;1625372434&q-key-time=1625113234;1625372434&q-header-list=&q-url-param-list=&q-signature=19455568e6f1e58a3c8fb22fb0934629c6202788&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7a80c05eafc06e0adf5b2aa025a00f7d40qx3Lnew6f7h5Vle8xLbUxdD7aXE0Ud6IolsolR-UGHrytqLpV9ciCeOHzxTs7ilWLlXFiX526oW-yYAqocNN2cgmK4bLVfqFON1SkdpHofMGAdOOfxM0LHq4S721FKoURnp4woi1dFd_VxXfrzeqz3JlAOhtn6BvMHYC5ENWnYD2ok_m3JWlCeCyRWD_v-Nu_K-GrOkc_Ue3ezcvTkMRIjeP7Jx-sLImFVp-35Jjt7Yng4OyKhYyIuoetZahc4Zia_YbL0MJu7tc6qylTKSWehxLzXllbR8I8ZrxeERDTVTT7oT1LLA6TGOeuaUfQr5ZdMYkYJURisFGeq0RLH_kHA,top14-p5/ma/videos/00021.MP4,None
1605,马,top14-p5/ma/frames/00021-0006.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947459716222981_00021-0006.jpg?q-sign-algorithm=sha1&q-ak=AKIDjPAsKkDpiDViDMENlr1JkBm-E4KTQE6hGjLtpn8BxGxaIijjMzL16_VfgVNWHAhP&q-sign-time=1625113234;1625372434&q-key-time=1625113234;1625372434&q-header-list=&q-url-param-list=&q-signature=9fbd3158d291d9d36eeb88729b8540c547b6ceba&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7af0d4714962d0cc3195390c6804d8a417qx3Lnew6f7h5Vle8xLbUxdD7aXE0Ud6IolsolR-UGHrytqLpV9ciCeOHzxTs7ilWLlXFiX526oW-yYAqocNN2cgmK4bLVfqFON1SkdpHofMGAdOOfxM0LHq4S721FKoURnp4woi1dFd_VxXfrzeqz3JlAOhtn6BvMHYC5ENWnYD2ok_m3JWlCeCyRWD_v-Nu_K-GrOkc_Ue3ezcvTkMRIjeP7Jx-sLImFVp-35Jjt7Yng4OyKhYyIuoetZahc4Zia_YbL0MJu7tc6qylTKSWehxLzXllbR8I8ZrxeERDTVR2tLHT01B9eNJ263x97ObLjLOW-Ceie7GwW1AS29Atog,top14-p5/ma/videos/00021.MP4,None
1606,马,top14-p5/ma/frames/00021-0007.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947459716222982_00021-0007.jpg?q-sign-algorithm=sha1&q-ak=AKID7CPizjcuKcXrtc2NfsTvkXme6g7Fk28bLo3b1g9ok7ppr6VV7KjAJbT7QdOawmk5&q-sign-time=1625113234;1625372434&q-key-time=1625113234;1625372434&q-header-list=&q-url-param-list=&q-signature=680419c4f7aeee1d108417e03ad92dbf422629d3&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7a656beb24f9a3479efece7dd66589dee6qx3Lnew6f7h5Vle8xLbUxdD7aXE0Ud6IolsolR-UGHrytqLpV9ciCeOHzxTs7ilWLlXFiX526oW-yYAqocNN2cgmK4bLVfqFON1SkdpHofMGAdOOfxM0LHq4S721FKoURnp4woi1dFd_VxXfrzeqz3JlAOhtn6BvMHYC5ENWnYD2ok_m3JWlCeCyRWD_v-Nu_K-GrOkc_Ue3ezcvTkMRIjeP7Jx-sLImFVp-35Jjt7Yng4OyKhYyIuoetZahc4Zia_YbL0MJu7tc6qylTKSWehxLzXllbR8I8ZrxeERDTVTmQvC0IwWrj7nnX_iSw4yoTFwE5dBxxUhTX9lB2xZqkw,top14-p5/ma/videos/00021.MP4,None
1607,马,top14-p5/ma/frames/00021-0008.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947459716222983_00021-0008.jpg?q-sign-algorithm=sha1&q-ak=AKIDafyDE5BWKQkdfYCKl2o0YNAVb_l3RYBAkUWoV6LW3sJEwN7riKdJDUTA77skoOHU&q-sign-time=1625113234;1625372434&q-key-time=1625113234;1625372434&q-header-list=&q-url-param-list=&q-signature=93941437250ebc11e136a80603deb365fe867aa2&x-cos-security-token=f8R33Ych2nIgnJWU0fO2jYYseUjEYY2aa90049f21db787a8289a128e53f7270dVaC13eq7yKcvisbvjeGoDDKUFOM21T5nQ9Bf1p88jcyTK1vRI60o6izKIMhiMN0qolLeALhO5NOa4g8__TysZbHxQpoLkT6i46HMRnyBr2gMfrGb5ZHQq4VQyrqzCupe1gzp4snZuO9uzuSSmf3QTQDewnCStgN5tfbJQRx3vZoK6M4w0u2eiVkEeoDKrqWwGh081my6UO-XM8km5DELrabAkQMOl0Lglo8MyGfZlUIsOum_cffdQHpC6c_qeasYgwlFy3mtMicofayNtK7CZKrTVouY9pOrZVTGbvaavLDn8K9ttLrJoYZDB-lRBKJ7FPWa5o7ekdgFiCPm3g1bvA,top14-p5/ma/videos/00021.MP4,None
1608,马,top14-p5/ma/frames/00021-0009.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947459716222984_00021-0009.jpg?q-sign-algorithm=sha1&q-ak=AKIDkqd5j5ZTIqsZJzQdBtioTX2EIkHPjb7RYq_WYzrQUkcSlCIz6eXP3T-kzMfnziVJ&q-sign-time=1625113234;1625372434&q-key-time=1625113234;1625372434&q-header-list=&q-url-param-list=&q-signature=e65b527efa35c657359f1d888449540c3d6cd971&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7a9e3fa298dda17e218248526d17892f7fqx3Lnew6f7h5Vle8xLbUxdD7aXE0Ud6IolsolR-UGHrytqLpV9ciCeOHzxTs7ilWLlXFiX526oW-yYAqocNN2cgmK4bLVfqFON1SkdpHofMGAdOOfxM0LHq4S721FKoURnp4woi1dFd_VxXfrzeqz3JlAOhtn6BvMHYC5ENWnYD2ok_m3JWlCeCyRWD_v-Nu_K-GrOkc_Ue3ezcvTkMRIjeP7Jx-sLImFVp-35Jjt7Yng4OyKhYyIuoetZahc4Zia_YbL0MJu7tc6qylTKSWehxLzXllbR8I8ZrxeERDTVRZnA9jyvvJDwf2WQDFo9euWOiuksJ3GOPWwYvvwehkxg,top14-p5/ma/videos/00021.MP4,None
1609,马,top14-p5/ma/frames/00021-0010.jpg,https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/607946138525167616/607947459716222985_00021-0010.jpg?q-sign-algorithm=sha1&q-ak=AKIDlgCcr1mAIv94Gtxm0wVb3gE4s8TpdZaEDFzVOi-uXlmt9jvy3SmZd6ffNJ8H0LzV&q-sign-time=1625113234;1625372434&q-key-time=1625113234;1625372434&q-header-list=&q-url-param-list=&q-signature=b5c66dc9573ea824322048ed6fe1aadb356bfcbf&x-cos-security-token=K6Q8xOwyR6xmlE4mK84dZ0yf6kRyHr7a03c94a57941b53cbd7018034eba13bc0qx3Lnew6f7h5Vle8xLbUxdD7aXE0Ud6IolsolR-UGHrytqLpV9ciCeOHzxTs7ilWLlXFiX526oW-yYAqocNN2cgmK4bLVfqFON1SkdpHofMGAdOOfxM0LHq4S721FKoURnp4woi1dFd_VxXfrzeqz3JlAOhtn6BvMHYC5ENWnYD2ok_m3JWlCeCyRWD_v-Nu_K-GrOkc_Ue3ezcvTkMRIjeP7Jx-sLImFVp-35Jjt7Yng4OyKhYyIuoetZahc4Zia_YbL0MJu7tc6qylTKSWehxLzXllbR8I8ZrxeERDTVTzS7BIzfsTeKocX_rMX7MTp_oKH--tbFXK9YBcteDnRw,top14-p5/ma/videos/00021.MP4,None
