"任务编号","题目ID","题目数据","题目状态","标注人","标注时间","是否有效","无效原因","标注答案"
"606947420711641088	","606944583834312704	","{""id"": ""6605"", ""tag"": ""人"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/606635894058156032/606637817572892672_00005-0001.jpg?q-sign-algorithm=sha1&q-ak=AKIDbfh8jKWYCFqpldsz-1vi_XQ35rAxrrdnDZNBChkq48KSgWvHkLeLIl2Ea8ZT_4Dd&q-sign-time=1624801360;1625060560&q-key-time=1624801360;1625060560&q-header-list=&q-url-param-list=&q-signature=502242ee6975339925aee73b5bf1e9990e5c0687&x-cos-security-token=YG7U3xXjyiOmyVIxDnliHBxg8bjEc8Ca94ffe4c89bca55db915511aa326aff7a_Sul3vvZDKpwciJJpicMrbkzi8Ia-z9UX5SrnYOkEY3G2mSngJghdIySP3l_dYlfYkGKOnEXMqoBjCxx538o3FEHuTz-KcVyOHttTMn2h7352X4Ei8m7tcjDGaenkN68pC4wJfha6FfIoysK6IxTccFbUfd8pDCfN-fCLmV1p7ADpaKMMiTOE71TQvHcUTZxVsjyDSvY53YBYuV_z-7kFf0nqnkKbQvgkoxQ0FowtdMAqC0gPEl_ps2mk_G6HLgltVXm9R7Oeq-yfNlTWqgE7v-Xletm3D6cSZDcUmqXjU9Rm2v-ozpnMloU4nkNB3pfDeUk61nEOjDJZ8jq3lu9Tw"", ""Path"": ""top14-part4-raw/person/frames/00005-0001.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part4-raw/person/videos/00005.AVI""}","通过质检","龚煜","2021-06-29 20:25:03.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":107.03,""y"":1.1},{""x"":1372.62,""y"":1.1},{""x"":1372.62,""y"":1080.33},{""x"":107.03,""y"":1080.33}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-部分出现""]}],""featureId"":""feature-IbCqCqpH"",""color"":""#0D94AA"",""name"":""目标类别物体出现比例-部分出现""},{""type"":""image/rect"",""data"":[{""x"":0.08,""y"":884.26},{""x"":163.75,""y"":884.26},{""x"":163.75,""y"":1080.33},{""x"":0.08,""y"":1080.33}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-部分出现""]}],""featureId"":""feature-GLSVHqoA"",""color"":""#0D94AA"",""name"":""目标类别物体出现比例-部分出现""}]}"
"606947420711641088	","606944583834312705	","{""id"": ""6606"", ""tag"": ""人"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/606635894058156032/606637817572892673_00005-0002.jpg?q-sign-algorithm=sha1&q-ak=AKIDzA54sDpa-oiBPmAhMXSurc54TWmtUqvmz2wT-NlnZrHoSamjFutV0gffkYxbIlVg&q-sign-time=1624801360;1625060560&q-key-time=1624801360;1625060560&q-header-list=&q-url-param-list=&q-signature=5488407498f1e94c6e8e530511e7f9790fc43019&x-cos-security-token=YG7U3xXjyiOmyVIxDnliHBxg8bjEc8Ca92fd6eeaf24a5d55d50153ca0aa76865_Sul3vvZDKpwciJJpicMrbkzi8Ia-z9UX5SrnYOkEY3G2mSngJghdIySP3l_dYlfYkGKOnEXMqoBjCxx538o3FEHuTz-KcVyOHttTMn2h7352X4Ei8m7tcjDGaenkN68pC4wJfha6FfIoysK6IxTccFbUfd8pDCfN-fCLmV1p7ADpaKMMiTOE71TQvHcUTZxVsjyDSvY53YBYuV_z-7kFf0nqnkKbQvgkoxQ0FowtdMAqC0gPEl_ps2mk_G6HLgltVXm9R7Oeq-yfNlTWqgE7v-Xletm3D6cSZDcUmqXjU_2bQuubJW1J1H8ZtYGz3cnlTj_J2r1pVMcj-YquK8dug"", ""Path"": ""top14-part4-raw/person/frames/00005-0002.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part4-raw/person/videos/00005.AVI""}","通过质检","龚煜","2021-06-29 20:24:31.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":0.68,""y"":-1.14},{""x"":1079.55,""y"":-1.14},{""x"":1079.55,""y"":1079.34},{""x"":0.68,""y"":1079.34}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-部分出现""]}],""featureId"":""feature-UBjKYoln"",""color"":""#0D94AA"",""name"":""目标类别物体出现比例-部分出现""}]}"
"606947420711641088	","606944583834312706	","{""id"": ""6607"", ""tag"": ""人"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/606635894058156032/606637817572892674_00005-0003.jpg?q-sign-algorithm=sha1&q-ak=AKIDHMhvnV25BE-becZ_nAF1Z_kHMwQioP5XY5oPdTsnEmsGCAftUyKWGsgjUig_KF77&q-sign-time=1624801360;1625060560&q-key-time=1624801360;1625060560&q-header-list=&q-url-param-list=&q-signature=f5adac6dbb7011233333cc1f6cc6cacdd6845957&x-cos-security-token=YG7U3xXjyiOmyVIxDnliHBxg8bjEc8Ca96be71455ba568446b820e2e6722fbd4_Sul3vvZDKpwciJJpicMrbkzi8Ia-z9UX5SrnYOkEY3G2mSngJghdIySP3l_dYlfYkGKOnEXMqoBjCxx538o3FEHuTz-KcVyOHttTMn2h7352X4Ei8m7tcjDGaenkN68pC4wJfha6FfIoysK6IxTccFbUfd8pDCfN-fCLmV1p7ADpaKMMiTOE71TQvHcUTZxVsjyDSvY53YBYuV_z-7kFf0nqnkKbQvgkoxQ0FowtdMAqC0gPEl_ps2mk_G6HLgltVXm9R7Oeq-yfNlTWqgE7v-Xletm3D6cSZDcUmqXjU9KDQQkloQUeHMdMuBrk4rzV_k2kpHY_DOejz_p3Z8rNw"", ""Path"": ""top14-part4-raw/person/frames/00005-0003.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part4-raw/person/videos/00005.AVI""}","通过质检","龚煜","2021-06-29 20:23:52.0","否","无目标","{}"
"606947420711641088	","606944583834312707	","{""id"": ""6608"", ""tag"": ""人"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/606635894058156032/606637817572892675_00005-0004.jpg?q-sign-algorithm=sha1&q-ak=AKID7VL7ckMuhPFbCU9SI0A8uU_jnNZPxUO5EDoMruwrD0A583pghivm4c976u4UBy2b&q-sign-time=1624801360;1625060560&q-key-time=1624801360;1625060560&q-header-list=&q-url-param-list=&q-signature=9609c5e3d28732c7ca660c6ca478236a2b634a45&x-cos-security-token=YG7U3xXjyiOmyVIxDnliHBxg8bjEc8Ca6e9355f4635b2e266a01cd06d3766913_Sul3vvZDKpwciJJpicMrbkzi8Ia-z9UX5SrnYOkEY3G2mSngJghdIySP3l_dYlfYkGKOnEXMqoBjCxx538o3FEHuTz-KcVyOHttTMn2h7352X4Ei8m7tcjDGaenkN68pC4wJfha6FfIoysK6IxTccFbUfd8pDCfN-fCLmV1p7ADpaKMMiTOE71TQvHcUTZxVsjyDSvY53YBYuV_z-7kFf0nqnkKbQvgkoxQ0FowtdMAqC0gPEl_ps2mk_G6HLgltVXm9R7Oeq-yfNlTWqgE7v-Xletm3D6cSZDcUmqXjU-KVQNkYV2XXDHMPfJgHvLXTJR-hkkTgUayowY8z1N2nw"", ""Path"": ""top14-part4-raw/person/frames/00005-0004.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part4-raw/person/videos/00005.AVI""}","通过质检","龚煜","2021-06-29 20:23:45.0","否","无目标","{}"
"606947420711641088	","606944583834312708	","{""id"": ""6609"", ""tag"": ""人"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/606635894058156032/606637817572892676_00005-0005.jpg?q-sign-algorithm=sha1&q-ak=AKIDZn_FVNRFlm6-z7M-EO6HGWtmVvfFJpnw77OE4r1RX3Iopa19nyBe02mEsB2GWQ-r&q-sign-time=1624801360;1625060560&q-key-time=1624801360;1625060560&q-header-list=&q-url-param-list=&q-signature=a6ca85a9397fb2e1ed6bed6de6ce585788854b0d&x-cos-security-token=YG7U3xXjyiOmyVIxDnliHBxg8bjEc8Cafbe5a948ccadabaefbfa67dd88891e4e_Sul3vvZDKpwciJJpicMrbkzi8Ia-z9UX5SrnYOkEY3G2mSngJghdIySP3l_dYlfYkGKOnEXMqoBjCxx538o3FEHuTz-KcVyOHttTMn2h7352X4Ei8m7tcjDGaenkN68pC4wJfha6FfIoysK6IxTccFbUfd8pDCfN-fCLmV1p7ADpaKMMiTOE71TQvHcUTZxVsjyDSvY53YBYuV_z-7kFf0nqnkKbQvgkoxQ0FowtdMAqC0gPEl_ps2mk_G6HLgltVXm9R7Oeq-yfNlTWqgE7v-Xletm3D6cSZDcUmqXjU9QA92bOg7Le7OWfu1NDmkcIvrjuitIcrGnIqJspQ_odw"", ""Path"": ""top14-part4-raw/person/frames/00005-0005.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part4-raw/person/videos/00005.AVI""}","通过质检","龚煜","2021-06-29 20:23:39.0","否","无目标","{}"
"606947420711641088	","606944583834312709	","{""id"": ""6610"", ""tag"": ""人"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/606635894058156032/606637817572892677_00005-0006.jpg?q-sign-algorithm=sha1&q-ak=AKID-g6hHMXju1weCrthibeVkSOLLIrICvvRd73zsLBJUGtKJUc47Yvc2CPHU7iVxng5&q-sign-time=1624801360;1625060560&q-key-time=1624801360;1625060560&q-header-list=&q-url-param-list=&q-signature=36dbeb63a10d0a52c0049ae36e51f1f7c7ab9095&x-cos-security-token=YG7U3xXjyiOmyVIxDnliHBxg8bjEc8Caf503ff6f588a883e24a31b565508e420_Sul3vvZDKpwciJJpicMrbkzi8Ia-z9UX5SrnYOkEY3G2mSngJghdIySP3l_dYlfYkGKOnEXMqoBjCxx538o3FEHuTz-KcVyOHttTMn2h7352X4Ei8m7tcjDGaenkN68pC4wJfha6FfIoysK6IxTccFbUfd8pDCfN-fCLmV1p7ADpaKMMiTOE71TQvHcUTZxVsjyDSvY53YBYuV_z-7kFf0nqnkKbQvgkoxQ0FowtdMAqC0gPEl_ps2mk_G6HLgltVXm9R7Oeq-yfNlTWqgE7v-Xletm3D6cSZDcUmqXjU8r-E4sAmOnQxL9ap5niVp5-w432_5_7WUjhliIT0f17w"", ""Path"": ""top14-part4-raw/person/frames/00005-0006.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part4-raw/person/videos/00005.AVI""}","通过质检","龚煜","2021-06-29 20:23:33.0","否","无目标","{}"
"606947420711641088	","606944583834312710	","{""id"": ""6611"", ""tag"": ""人"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/606635894058156032/606637817572892678_00005-0007.jpg?q-sign-algorithm=sha1&q-ak=AKIDUBl9hT-7W0yUOcNeU_hliVniGTuLEfACaB6p7YMvqSk_x08s-lMp_66hwzCX8KA0&q-sign-time=1624801360;1625060560&q-key-time=1624801360;1625060560&q-header-list=&q-url-param-list=&q-signature=a73be8f62e211e331d0ca4b314512ba93de1414b&x-cos-security-token=YG7U3xXjyiOmyVIxDnliHBxg8bjEc8Ca498704709c2384cf899cd426bf908dc7_Sul3vvZDKpwciJJpicMrbkzi8Ia-z9UX5SrnYOkEY3G2mSngJghdIySP3l_dYlfYkGKOnEXMqoBjCxx538o3FEHuTz-KcVyOHttTMn2h7352X4Ei8m7tcjDGaenkN68pC4wJfha6FfIoysK6IxTccFbUfd8pDCfN-fCLmV1p7ADpaKMMiTOE71TQvHcUTZxVsjyDSvY53YBYuV_z-7kFf0nqnkKbQvgkoxQ0FowtdMAqC0gPEl_ps2mk_G6HLgltVXm9R7Oeq-yfNlTWqgE7v-Xletm3D6cSZDcUmqXjU9UheNYkldtGKJ3DjQhIGe_4E4IfJqIRehbwIKWCr_HfA"", ""Path"": ""top14-part4-raw/person/frames/00005-0007.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part4-raw/person/videos/00005.AVI""}","通过质检","龚煜","2021-06-29 20:23:27.0","否","无目标","{}"
"606947420711641088	","606944583834312711	","{""id"": ""6612"", ""tag"": ""人"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/606635894058156032/606637817572892679_00005-0008.jpg?q-sign-algorithm=sha1&q-ak=AKIDolWe5__TICmvtt_9MKSW1CXfOLbr6x3bhKrd-Os_4VUd7-SPo2INy4JPgJcnBPP6&q-sign-time=1624801360;1625060560&q-key-time=1624801360;1625060560&q-header-list=&q-url-param-list=&q-signature=200e006db7bc6de435ebf10d737e42d89d05dadb&x-cos-security-token=YG7U3xXjyiOmyVIxDnliHBxg8bjEc8Ca7c94ed38e2301674546bf710193784dd_Sul3vvZDKpwciJJpicMrbkzi8Ia-z9UX5SrnYOkEY3G2mSngJghdIySP3l_dYlfYkGKOnEXMqoBjCxx538o3FEHuTz-KcVyOHttTMn2h7352X4Ei8m7tcjDGaenkN68pC4wJfha6FfIoysK6IxTccFbUfd8pDCfN-fCLmV1p7ADpaKMMiTOE71TQvHcUTZxVsjyDSvY53YBYuV_z-7kFf0nqnkKbQvgkoxQ0FowtdMAqC0gPEl_ps2mk_G6HLgltVXm9R7Oeq-yfNlTWqgE7v-Xletm3D6cSZDcUmqXjU-lSHcmFUpRWwTK6Pq3j9rLCfRqxR4E8oZTotGPfwEAEQ"", ""Path"": ""top14-part4-raw/person/frames/00005-0008.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part4-raw/person/videos/00005.AVI""}","通过质检","龚煜","2021-06-29 20:23:21.0","否","无目标","{}"
"606947420711641088	","606944583834312712	","{""id"": ""6613"", ""tag"": ""人"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/606635894058156032/606637817572892680_00005-0009.jpg?q-sign-algorithm=sha1&q-ak=AKIDqhmcvyGnpBkgxOpUm6wnn61LqRaH_Fl7ZgAhb2QU3iv0xVqsLHXYu00mfHXePuSY&q-sign-time=1624801360;1625060560&q-key-time=1624801360;1625060560&q-header-list=&q-url-param-list=&q-signature=1f73137692b17d9fe5ab63cf7de01ace06f8ad0b&x-cos-security-token=EkMipiVKm2ukTH0QZvNMGsMIjabxZaIa41a5f200ec8e190a1b66b1aa82712c69qAfjBG5MSNOTLvwLGfM301gweXYpLeAeV1aJg6WrIuT5eJdyMYfA61wQy76YJIdd_uANvpDZ0EOqXXLdJ4K7iI95g7eyuVp7qF2AFzRLagQ8Z2xgu7g-AeEkTdJzw1NjbZOyn-VbJQqDBi071-usP-65hUO97NCkaNvjtiKenukncd-nhV4wKCzHvfHxLpuxYxrky4vh_MjX1IajLOKTOctyBuT84dbA_1qYoh-_sD3zrTdydcunEFf-2MyoDCXCvcbrCih3hzXtmEGjWmIbOTd4m5iRtuJhtlMlQXrc6fmpLUs_QMoim8sghoTUHKPP2CJgvkWISX6XwcJUNtA55Q"", ""Path"": ""top14-part4-raw/person/frames/00005-0009.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part4-raw/person/videos/00005.AVI""}","通过质检","龚煜","2021-06-29 20:23:15.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":-0.44,""y"":1080.64},{""x"":188.03,""y"":1080.64},{""x"":188.03,""y"":773.66},{""x"":-0.44,""y"":773.66}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-部分出现""]}],""featureId"":""feature-R2TZbKhc"",""color"":""#0D94AA"",""name"":""目标类别物体出现比例-部分出现""}]}"
"606947420711641088	","606944583834312713	","{""id"": ""6614"", ""tag"": ""人"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/606635894058156032/606637817572892681_00005-0010.jpg?q-sign-algorithm=sha1&q-ak=AKID-g6hHMXju1weCrthibeVkSOLLIrICvvRd73zsLBJUGtKJUc47Yvc2CPHU7iVxng5&q-sign-time=1624801360;1625060560&q-key-time=1624801360;1625060560&q-header-list=&q-url-param-list=&q-signature=b49b9c4562c8637f90e0d6c5b0d3d9901e144a8c&x-cos-security-token=YG7U3xXjyiOmyVIxDnliHBxg8bjEc8Caf503ff6f588a883e24a31b565508e420_Sul3vvZDKpwciJJpicMrbkzi8Ia-z9UX5SrnYOkEY3G2mSngJghdIySP3l_dYlfYkGKOnEXMqoBjCxx538o3FEHuTz-KcVyOHttTMn2h7352X4Ei8m7tcjDGaenkN68pC4wJfha6FfIoysK6IxTccFbUfd8pDCfN-fCLmV1p7ADpaKMMiTOE71TQvHcUTZxVsjyDSvY53YBYuV_z-7kFf0nqnkKbQvgkoxQ0FowtdMAqC0gPEl_ps2mk_G6HLgltVXm9R7Oeq-yfNlTWqgE7v-Xletm3D6cSZDcUmqXjU8r-E4sAmOnQxL9ap5niVp5-w432_5_7WUjhliIT0f17w"", ""Path"": ""top14-part4-raw/person/frames/00005-0010.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part4-raw/person/videos/00005.AVI""}","通过质检","龚煜","2021-06-29 20:22:57.0","否","无目标","{}"
