"任务编号","题目ID","题目数据","题目状态","标注人","标注时间","是否有效","无效原因","标注答案"
"609534477177823232	","609530114195623936	","{""id"": ""6533"", ""tag"": ""岩羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856651091968_00089-0001.jpg?q-sign-algorithm=sha1&q-ak=AKIDntYOSJYBjC2NG2Whf8ht7UVl5rIXAHJSjL9F-987VlVfwGVA_LWHiBIDysbAuVD1&q-sign-time=1625486964;1625746164&q-key-time=1625486964;1625746164&q-header-list=&q-url-param-list=&q-signature=ffe31e2f0731bb6b3bdd1b19125474367190aa9c&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa35af9bd42a87c48e5413aaf8ce9aac92qxcjTDGzrRsiCHuVDHU5PpXKK_Vjv2hwBnCX7Qkrwj4DMNNbjSqiSZ9kQoYq_RBowkTskODO-A64isnHEjP1WAaxGtG5hJuoLRLCoqRCQIuvqaS3OAb9CMqFHaOVFIn0N1iUrz_G_Z5VmeQaC4RqqguAuivFC6X4lqGxaryiQLG3gfumF06w4kWaeQpgLrMR2r9WzvcbVTaTI7UDnZMcf_2BcP8d6un6qEdPF2mOpDJEFvaBN9WLvE_D2B-yS-bcYyjLLFQ1gySRvEkrcSPXX1gX4pGWPlz0XPUMAAA74pZA45MPb_q9GPVk3GqI_TMEGiH_TIcG4BdiPkIyEBG9Pw"", ""Path"": ""top14-p6/yanyang/frames/00089-0001.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yanyang/videos/00089.AVI""}","通过质检","闽澜 🍃","2021-07-07 15:03:42.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":383.65,""y"":469.55},{""x"":625.83,""y"":469.55},{""x"":625.83,""y"":812.92},{""x"":383.65,""y"":812.92}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-MZGeBxxs"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609534477177823232	","609530114195623937	","{""id"": ""6534"", ""tag"": ""岩羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856651091969_00089-0002.jpg?q-sign-algorithm=sha1&q-ak=AKIDLUmvAO-j7pyJK-GBu-6ZOx_8eilKGPuyXBg5d3hWPymGFtq4XE0mh7MDeF_VVU1-&q-sign-time=1625486964;1625746164&q-key-time=1625486964;1625746164&q-header-list=&q-url-param-list=&q-signature=4b4f6f30ebf1bdd67d10748da6b90f4c1cff3b59&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa945b0a86e65ec17c85905f23bebdf517qxcjTDGzrRsiCHuVDHU5PpXKK_Vjv2hwBnCX7Qkrwj4DMNNbjSqiSZ9kQoYq_RBowkTskODO-A64isnHEjP1WAaxGtG5hJuoLRLCoqRCQIuvqaS3OAb9CMqFHaOVFIn0N1iUrz_G_Z5VmeQaC4RqqguAuivFC6X4lqGxaryiQLG3gfumF06w4kWaeQpgLrMR2r9WzvcbVTaTI7UDnZMcf_2BcP8d6un6qEdPF2mOpDJEFvaBN9WLvE_D2B-yS-bcYyjLLFQ1gySRvEkrcSPXX1gX4pGWPlz0XPUMAAA74paKrmQ0eMfJwuMpuvpJ1zOGQTyxWV_sLh0FCTiFbJT1iw"", ""Path"": ""top14-p6/yanyang/frames/00089-0002.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yanyang/videos/00089.AVI""}","通过质检","闽澜 🍃","2021-07-07 15:03:17.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":387.9,""y"":470.87},{""x"":621.32,""y"":470.87},{""x"":621.32,""y"":811.48},{""x"":387.9,""y"":811.48}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-Hdkug9xR"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609534477177823232	","609530114195623938	","{""id"": ""6535"", ""tag"": ""岩羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856651091970_00089-0003.jpg?q-sign-algorithm=sha1&q-ak=AKID5X8h8fQXz12Ie9dezQjF-4-NhR9mVLvZdG6npmvirlfF1g2tld7k-1JLR_Iknl9d&q-sign-time=1625486964;1625746164&q-key-time=1625486964;1625746164&q-header-list=&q-url-param-list=&q-signature=16f838742eb03511f8837558f55ac4fba96d861a&x-cos-security-token=118SRHL7LlxgjMLOTF7bwqxzjTSkSjfa6839ee227635ef4994489e0033b4ea327XyU3tMee6wgmOvE2P25BhInYzQ18MJP5bTyCdfrvAVMBOSDPryJdhzE7U-LT9U018pPqzcbOn8BooHwYg3sBan5_3nu4UqTiByXo5GEKYdrHhPM03SzB5YwCUJVwXWUSQIUg6xLQN-26eJ1fHiBYVmJTKpO-bqU7L8yKZ41GshJxVaZx8oQH2CwMPwytZG-ETFvFLRE5PrMtB5aKvTgM9OePkIiK58bWFWWRfOH3a67ZY7Cc6NJhhgjzj3f0SRZRc_yhnrNU64yO5zmxfvE8AHwYBjrc67_rDuMHLmJnVfPbwzi0ATHFoTK1XYBrAMt98WHw3mnY00HsaEkkkZSaQ"", ""Path"": ""top14-p6/yanyang/frames/00089-0003.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yanyang/videos/00089.AVI""}","通过质检","闽澜 🍃","2021-07-07 15:02:50.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":384.9,""y"":471.87},{""x"":632.34,""y"":471.87},{""x"":632.34,""y"":812.48},{""x"":384.9,""y"":812.48}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-Ljvtkp80"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609534477177823232	","609530114195623939	","{""id"": ""6536"", ""tag"": ""岩羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856651091971_00089-0004.jpg?q-sign-algorithm=sha1&q-ak=AKIDE9_oMO3ZD1jPzNzqNerrE9wlMsydtN0cb3GcgaVSLlxeTyCLnFK3JX6kfJGYoy-L&q-sign-time=1625486964;1625746164&q-key-time=1625486964;1625746164&q-header-list=&q-url-param-list=&q-signature=84cf1b8cb30b393fef8e6e46a0e0d06f860645ea&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa6e78c9683c54f7c43cdf5621440dccc6qxcjTDGzrRsiCHuVDHU5PpXKK_Vjv2hwBnCX7Qkrwj4DMNNbjSqiSZ9kQoYq_RBowkTskODO-A64isnHEjP1WAaxGtG5hJuoLRLCoqRCQIuvqaS3OAb9CMqFHaOVFIn0N1iUrz_G_Z5VmeQaC4RqqguAuivFC6X4lqGxaryiQLG3gfumF06w4kWaeQpgLrMR2r9WzvcbVTaTI7UDnZMcf_2BcP8d6un6qEdPF2mOpDJEFvaBN9WLvE_D2B-yS-bcYyjLLFQ1gySRvEkrcSPXX1gX4pGWPlz0XPUMAAA74pZeS_KZZdyekgP50Yu6d13AXXzLO8p4WWGKwwRsr-x44A"", ""Path"": ""top14-p6/yanyang/frames/00089-0004.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yanyang/videos/00089.AVI""}","通过质检","闽澜 🍃","2021-07-07 15:02:29.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":388.91,""y"":474.88},{""x"":639.35,""y"":474.88},{""x"":639.35,""y"":811.48},{""x"":388.91,""y"":811.48}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-u914myAf"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609534477177823232	","609530114195623940	","{""id"": ""6537"", ""tag"": ""岩羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856651091972_00089-0005.jpg?q-sign-algorithm=sha1&q-ak=AKIDMoPORjsoNRE1ShFwDjulX-2Jm3oKidIPXcPOguurZ-CxGv7tkKb62zgiA_tEZn3Y&q-sign-time=1625486964;1625746164&q-key-time=1625486964;1625746164&q-header-list=&q-url-param-list=&q-signature=05c9717236db90e6ee3f6b2b15a1bb0d776f63a2&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa06e71ca859444227ce1a7a5bcc986166qxcjTDGzrRsiCHuVDHU5PpXKK_Vjv2hwBnCX7Qkrwj4DMNNbjSqiSZ9kQoYq_RBowkTskODO-A64isnHEjP1WAaxGtG5hJuoLRLCoqRCQIuvqaS3OAb9CMqFHaOVFIn0N1iUrz_G_Z5VmeQaC4RqqguAuivFC6X4lqGxaryiQLG3gfumF06w4kWaeQpgLrMR2r9WzvcbVTaTI7UDnZMcf_2BcP8d6un6qEdPF2mOpDJEFvaBN9WLvE_D2B-yS-bcYyjLLFQ1gySRvEkrcSPXX1gX4pGWPlz0XPUMAAA74pZ_0fISElJPeIU5Qz0WlZeFzKA4fc1pJ4ouvwEmMW0s0g"", ""Path"": ""top14-p6/yanyang/frames/00089-0005.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yanyang/videos/00089.AVI""}","通过质检","闽澜 🍃","2021-07-07 15:00:09.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":430.98,""y"":477.88},{""x"":665.4,""y"":477.88},{""x"":665.4,""y"":814.48},{""x"":430.98,""y"":814.48}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-LXaNdY48"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609534477177823232	","609530114195623941	","{""id"": ""6538"", ""tag"": ""岩羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856651091973_00089-0006.jpg?q-sign-algorithm=sha1&q-ak=AKIDigY7qPhMKChgzM3MjMX_S_Qj1h5ED_OWX9NehnsqXUlqV1Rhd81x6PYZEqrQxuuj&q-sign-time=1625486964;1625746164&q-key-time=1625486964;1625746164&q-header-list=&q-url-param-list=&q-signature=b29c628bd3ce8bb9c81865021163e4f84f5c2fa1&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa0faa1817735141367922ec3e9730f211qxcjTDGzrRsiCHuVDHU5PpXKK_Vjv2hwBnCX7Qkrwj4DMNNbjSqiSZ9kQoYq_RBowkTskODO-A64isnHEjP1WAaxGtG5hJuoLRLCoqRCQIuvqaS3OAb9CMqFHaOVFIn0N1iUrz_G_Z5VmeQaC4RqqguAuivFC6X4lqGxaryiQLG3gfumF06w4kWaeQpgLrMR2r9WzvcbVTaTI7UDnZMcf_2BcP8d6un6qEdPF2mOpDJEFvaBN9WLvE_D2B-yS-bcYyjLLFQ1gySRvEkrcSPXX1gX4pGWPlz0XPUMAAA74pZ43Ja4JAibzzY2WdprP1xA2DY1HkAeryNRN8CAyNbcCw"", ""Path"": ""top14-p6/yanyang/frames/00089-0006.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yanyang/videos/00089.AVI""}","通过质检","闽澜 🍃","2021-07-07 14:59:45.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":432.98,""y"":477.88},{""x"":659.39,""y"":477.88},{""x"":659.39,""y"":813.48},{""x"":432.98,""y"":813.48}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-iTm6JGzB"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609534477177823232	","609530114195623942	","{""id"": ""6539"", ""tag"": ""岩羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856651091974_00089-0007.jpg?q-sign-algorithm=sha1&q-ak=AKIDOl9drgWqkquRUeck7H13RWhgKffMWsrxYmrwVOX4ysriuj4-9tl99zoYDxfWrsxs&q-sign-time=1625486964;1625746164&q-key-time=1625486964;1625746164&q-header-list=&q-url-param-list=&q-signature=a19d6c4fecf66e2fd6ddbebd4722914631d11f70&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa723b1d0b5c8e70ffe551dfa29071c599qxcjTDGzrRsiCHuVDHU5PpXKK_Vjv2hwBnCX7Qkrwj4DMNNbjSqiSZ9kQoYq_RBowkTskODO-A64isnHEjP1WAaxGtG5hJuoLRLCoqRCQIuvqaS3OAb9CMqFHaOVFIn0N1iUrz_G_Z5VmeQaC4RqqguAuivFC6X4lqGxaryiQLG3gfumF06w4kWaeQpgLrMR2r9WzvcbVTaTI7UDnZMcf_2BcP8d6un6qEdPF2mOpDJEFvaBN9WLvE_D2B-yS-bcYyjLLFQ1gySRvEkrcSPXX1gX4pGWPlz0XPUMAAA74pZkBYFyKmrM8owC5V-PWInCMwmxgrHTwafGJ2qW7KkFMw"", ""Path"": ""top14-p6/yanyang/frames/00089-0007.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yanyang/videos/00089.AVI""}","通过质检","闽澜 🍃","2021-07-07 13:30:30.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":434.73,""y"":478.77},{""x"":677.55,""y"":478.77},{""x"":677.55,""y"":815.95},{""x"":434.73,""y"":815.95}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-R9kBEcyk"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609534477177823232	","609530114195623943	","{""id"": ""6540"", ""tag"": ""岩羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856651091975_00089-0008.jpg?q-sign-algorithm=sha1&q-ak=AKID6oR_TCFkX-my2K7Of_Uouc4UpY7tEVr_HDkUlJXDK6b9RPrKkNfANhKCMuZNo2J4&q-sign-time=1625486964;1625746164&q-key-time=1625486964;1625746164&q-header-list=&q-url-param-list=&q-signature=bd88dfdbb90abbcc8a421e55167bc8973642c4fb&x-cos-security-token=v39B2vyySWGHdJr7Hyar5Lyvm0Z3HqDa7f5fe246f5b599b5d9794b2d97241e25yCDQmzL98aH9SdQehz-HI0j8SIYbgWPvnZNiS3ykSKQOyqehjIhJ9YxRxe9a7surDBmQhiCiANGzVCeok3pvcz_yeOJKzuIuQZUzXqZB-mJS7ZuzWuZy3kCmrmZwnW-O_vCBDnPDvJdG-X0qrVSoQmqo7tXWivwJ-eBlsigviGZyJGp4s4Tnfp5HlOkahro2Xykkeo9rMCr3b1Fq4CPb2cxRabODPxzL2M6rS4uItif8mVPuZRXtrwKo04iRkLWKtiHk3kWLG5vB4G7lfBhiBXeyy9yxPGAJPNVyeC0TD95hBAe3sGAzdo6qC2V7xqhkp5d5WZPj1gFWXaH-RtR2xQ"", ""Path"": ""top14-p6/yanyang/frames/00089-0008.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yanyang/videos/00089.AVI""}","通过质检","闽澜 🍃","2021-07-07 13:29:46.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":345.35,""y"":476.29},{""x"":624.7,""y"":476.29},{""x"":624.7,""y"":814.4},{""x"":345.35,""y"":814.4}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-jOQjo4sI"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609534477177823232	","609530114195623944	","{""id"": ""6541"", ""tag"": ""岩羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856651091976_00089-0009.jpg?q-sign-algorithm=sha1&q-ak=AKIDvqXzHAv1yNYihcZRIt1Zj39LDFqi7CAy_ChhQQrTwoZr79J4Rs8GwFkMCiFHBVT4&q-sign-time=1625486964;1625746164&q-key-time=1625486964;1625746164&q-header-list=&q-url-param-list=&q-signature=4f2e6eae2e0da34f27c251223e8bc54fb48334a8&x-cos-security-token=v39B2vyySWGHdJr7Hyar5Lyvm0Z3HqDab128ed97527d1709c6fb1136ddbf8c86yCDQmzL98aH9SdQehz-HI0j8SIYbgWPvnZNiS3ykSKQOyqehjIhJ9YxRxe9a7surDBmQhiCiANGzVCeok3pvcz_yeOJKzuIuQZUzXqZB-mJS7ZuzWuZy3kCmrmZwnW-O_vCBDnPDvJdG-X0qrVSoQmqo7tXWivwJ-eBlsigviGZyJGp4s4Tnfp5HlOkahro2Xykkeo9rMCr3b1Fq4CPb2cxRabODPxzL2M6rS4uItif8mVPuZRXtrwKo04iRkLWKtiHk3kWLG5vB4G7lfBhiBXeyy9yxPGAJPNVyeC0TD97RhYDndve5fMOBeAPX3lsx2mG9m0DlcXfMGekWAcbzYg"", ""Path"": ""top14-p6/yanyang/frames/00089-0009.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yanyang/videos/00089.AVI""}","通过质检","闽澜 🍃","2021-07-07 13:29:23.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":318.6,""y"":469.63},{""x"":598.33,""y"":469.63},{""x"":598.33,""y"":813.8},{""x"":318.6,""y"":813.8}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-SI6mxgiY"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609534477177823232	","609530114195623945	","{""id"": ""6542"", ""tag"": ""岩羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856651091977_00089-0010.jpg?q-sign-algorithm=sha1&q-ak=AKIDigY7qPhMKChgzM3MjMX_S_Qj1h5ED_OWX9NehnsqXUlqV1Rhd81x6PYZEqrQxuuj&q-sign-time=1625486964;1625746164&q-key-time=1625486964;1625746164&q-header-list=&q-url-param-list=&q-signature=57510fd8372c4043cf0051a226dbd1c0b50a0748&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa0faa1817735141367922ec3e9730f211qxcjTDGzrRsiCHuVDHU5PpXKK_Vjv2hwBnCX7Qkrwj4DMNNbjSqiSZ9kQoYq_RBowkTskODO-A64isnHEjP1WAaxGtG5hJuoLRLCoqRCQIuvqaS3OAb9CMqFHaOVFIn0N1iUrz_G_Z5VmeQaC4RqqguAuivFC6X4lqGxaryiQLG3gfumF06w4kWaeQpgLrMR2r9WzvcbVTaTI7UDnZMcf_2BcP8d6un6qEdPF2mOpDJEFvaBN9WLvE_D2B-yS-bcYyjLLFQ1gySRvEkrcSPXX1gX4pGWPlz0XPUMAAA74pZ43Ja4JAibzzY2WdprP1xA2DY1HkAeryNRN8CAyNbcCw"", ""Path"": ""top14-p6/yanyang/frames/00089-0010.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yanyang/videos/00089.AVI""}","通过质检","闽澜 🍃","2021-07-07 13:26:46.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":338,""y"":465.79},{""x"":577.05,""y"":465.79},{""x"":577.05,""y"":813.04},{""x"":338,""y"":813.04}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-0tnQJdDd"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
