"任务编号","题目ID","题目数据","题目状态","标注人","标注时间","是否有效","无效原因","标注答案"
"609553183553187840	","609546377203494912	","{""id"": ""3510"", ""tag"": ""牦牛"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498853731856384_00004-0001.jpg?q-sign-algorithm=sha1&q-ak=AKID4G6lZY077pCgs8mcCD9LjD6IrULwwhKHVVE3GAFaaKr2CjiwvtZeLVVAC7EMszff&q-sign-time=1625486931;1625746131&q-key-time=1625486931;1625746131&q-header-list=&q-url-param-list=&q-signature=9f898c0a49f3c50b61ff324fde587919fd6f3043&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa95a185ef7fc8b2ea5f0485d3a25435b2qxcjTDGzrRsiCHuVDHU5PifV5uYLoEopyHGvnBgbnZ2i6ZpBLhH8blkt3d938FZjKZop0j6M7tQfRrDOWKyI2YS-K2lbFLXQRJ37Dira69UbTm-hh9ybDQzBBM8DohHV6agtZo4eehjsEUc0biNt9Y-essot6i0xnuvYyxWHCDDOeWDLcPotMpEO0qozNJUvGPRqOsXFqhvXBYfuttt4j3jav0_k6qLM3WP6jQuGRdbmdXS6cbz7Y6NnwH3hjNf24J2iTg5TDYrMub2RZfAFqmZoLLSdBW5DdxqT3HjveRcMg6grlGB6mgu7uzARMs-GQ2bXqRaNE-8AVFcW0F2SLg"", ""Path"": ""top14-p6/maoniu/frames/00004-0001.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/maoniu/videos/00004.MP4""}","通过质检","杜国云","2021-07-06 18:07:19.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":940.46,""y"":72.21},{""x"":1510.42,""y"":72.21},{""x"":1510.42,""y"":507.94},{""x"":940.46,""y"":507.94}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-1YxuQ3vx"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609553183553187840	","609546377207689216	","{""id"": ""3511"", ""tag"": ""牦牛"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498853731856385_00004-0002.jpg?q-sign-algorithm=sha1&q-ak=AKIDxAdb2SjNUSMU-B6Ygg2GlllZmSeIapHQl8phkHZK3Oq06dBTb9hDudq3arYhMceR&q-sign-time=1625486931;1625746131&q-key-time=1625486931;1625746131&q-header-list=&q-url-param-list=&q-signature=7b1e61b5e602b063a94f1853efdfe81802252ae3&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHaadac25aaf7ce4aea54dfe005dfb7b905qxcjTDGzrRsiCHuVDHU5PifV5uYLoEopyHGvnBgbnZ2i6ZpBLhH8blkt3d938FZjKZop0j6M7tQfRrDOWKyI2YS-K2lbFLXQRJ37Dira69UbTm-hh9ybDQzBBM8DohHV6agtZo4eehjsEUc0biNt9Y-essot6i0xnuvYyxWHCDDOeWDLcPotMpEO0qozNJUvGPRqOsXFqhvXBYfuttt4j3jav0_k6qLM3WP6jQuGRdbmdXS6cbz7Y6NnwH3hjNf24J2iTg5TDYrMub2RZfAFqmZoLLSdBW5DdxqT3HjveRfy01oN00icd-ZRFuOe5NGEgJ_PFTpbxjNmrLNOtVdyXQ"", ""Path"": ""top14-p6/maoniu/frames/00004-0002.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/maoniu/videos/00004.MP4""}","通过质检","杜国云","2021-07-06 16:17:29.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1512.42,""y"":508.94},{""x"":939.46,""y"":508.94},{""x"":939.46,""y"":72.21},{""x"":1512.42,""y"":72.21}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-GHKxk6ss"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609553183553187840	","609546377207689217	","{""id"": ""3512"", ""tag"": ""牦牛"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498853731856386_00004-0003.jpg?q-sign-algorithm=sha1&q-ak=AKIDyKxa7Of_ApjIeFgeBZbhewSKVVfjQYc5262gXCVv20V1ivTCOJ-c4NWhj2e8tlhu&q-sign-time=1625486931;1625746131&q-key-time=1625486931;1625746131&q-header-list=&q-url-param-list=&q-signature=ff16456f2ac5c14a5cca50f559258e4a1712bce0&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa4723c96e51c88b985a00a8a6b516a5c0qxcjTDGzrRsiCHuVDHU5PifV5uYLoEopyHGvnBgbnZ2i6ZpBLhH8blkt3d938FZjKZop0j6M7tQfRrDOWKyI2YS-K2lbFLXQRJ37Dira69UbTm-hh9ybDQzBBM8DohHV6agtZo4eehjsEUc0biNt9Y-essot6i0xnuvYyxWHCDDOeWDLcPotMpEO0qozNJUvGPRqOsXFqhvXBYfuttt4j3jav0_k6qLM3WP6jQuGRdbmdXS6cbz7Y6NnwH3hjNf24J2iTg5TDYrMub2RZfAFqmZoLLSdBW5DdxqT3HjveRdfOXu-ytQbfGla5TeV1yz-XGdFb4fk8hSQgIJL03a8ng"", ""Path"": ""top14-p6/maoniu/frames/00004-0003.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/maoniu/videos/00004.MP4""}","通过质检","陶叶","2021-07-06 15:31:36.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":918.66,""y"":60.5},{""x"":1503.28,""y"":60.5},{""x"":1503.28,""y"":511.23},{""x"":918.66,""y"":511.23}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-nXEmR0KZ"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609553183553187840	","609546377207689218	","{""id"": ""3513"", ""tag"": ""牦牛"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498853731856387_00004-0004.jpg?q-sign-algorithm=sha1&q-ak=AKIDJb9VhojjLZFwbcyHmX8PMDNmY0NdJy19YCBZhaDj1C7Ijjr_M0AR89XgVEqKWlCU&q-sign-time=1625486931;1625746131&q-key-time=1625486931;1625746131&q-header-list=&q-url-param-list=&q-signature=5dc847a15fc7af0b8cfdac059f798ebfc85b4af5&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHaf6833ac69699cc582d84f766f161b64eqxcjTDGzrRsiCHuVDHU5PifV5uYLoEopyHGvnBgbnZ2i6ZpBLhH8blkt3d938FZjKZop0j6M7tQfRrDOWKyI2YS-K2lbFLXQRJ37Dira69UbTm-hh9ybDQzBBM8DohHV6agtZo4eehjsEUc0biNt9Y-essot6i0xnuvYyxWHCDDOeWDLcPotMpEO0qozNJUvGPRqOsXFqhvXBYfuttt4j3jav0_k6qLM3WP6jQuGRdbmdXS6cbz7Y6NnwH3hjNf24J2iTg5TDYrMub2RZfAFqmZoLLSdBW5DdxqT3HjveRdrkjJRvxhnU5kSHeglY7_DOx9Jwf4t6O3iHAJ2VfVayA"", ""Path"": ""top14-p6/maoniu/frames/00004-0004.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/maoniu/videos/00004.MP4""}","通过质检","陶叶","2021-07-06 20:27:08.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":916.65,""y"":55.89},{""x"":1494.62,""y"":55.89},{""x"":1494.62,""y"":514.28},{""x"":916.65,""y"":514.28}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-agCorGhI"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609553183553187840	","609546377207689219	","{""id"": ""3514"", ""tag"": ""牦牛"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498853731856388_00004-0005.jpg?q-sign-algorithm=sha1&q-ak=AKIDqCzCatv2wjOlZ2lN-Vhf_zImSi7IHqnnxT_rUfVSeeMb4apOC2JwoALoAGHw2XtZ&q-sign-time=1625486931;1625746131&q-key-time=1625486931;1625746131&q-header-list=&q-url-param-list=&q-signature=5bf6c610c6fff15d2278d39121f4edcd7975a660&x-cos-security-token=118SRHL7LlxgjMLOTF7bwqxzjTSkSjfa94e0bc33b39ae77c53e5ec5fa084127d7XyU3tMee6wgmOvE2P25BgbZ0S3il8QK_R7f0t8ury0k47HisDl6Gc1ORmAzZ7g2U43NXxmDBUgOMpHrqIMvaFETkdPAdEOgm3wblDvkR5ZIYiVgxEukb9ntqiFrTmiOP3WHQnnfW_WtpzIgO-XjeAT78YwME8tUYVzpFkO5aIp4fYpGYQ_wdUjbC6UeLPob5bdLCz34UIotTYamIZp8L7JqPbL3t50drPbSSXuKW7_FRfMwOlKuRoMhySRxVnxc3Sws6RvewXzA6gYMsz138idr5SSzfKzMZiRjsDKNtFmN0y22vc1gz8aq4ybIhpRa55fOXJBEW7JzPqVC3RUEJA"", ""Path"": ""top14-p6/maoniu/frames/00004-0005.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/maoniu/videos/00004.MP4""}","通过质检","陶叶","2021-07-06 21:09:17.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":918.17,""y"":58.12},{""x"":1485.58,""y"":58.12},{""x"":1485.58,""y"":507},{""x"":918.17,""y"":507}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-C3FVnHXW"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609553183553187840	","609546377207689220	","{""id"": ""3515"", ""tag"": ""牦牛"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498853736050688_00004-0006.jpg?q-sign-algorithm=sha1&q-ak=AKIDxAdb2SjNUSMU-B6Ygg2GlllZmSeIapHQl8phkHZK3Oq06dBTb9hDudq3arYhMceR&q-sign-time=1625486931;1625746131&q-key-time=1625486931;1625746131&q-header-list=&q-url-param-list=&q-signature=0e66fda58004e7004502a37cf09209cb16fbc413&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHaadac25aaf7ce4aea54dfe005dfb7b905qxcjTDGzrRsiCHuVDHU5PifV5uYLoEopyHGvnBgbnZ2i6ZpBLhH8blkt3d938FZjKZop0j6M7tQfRrDOWKyI2YS-K2lbFLXQRJ37Dira69UbTm-hh9ybDQzBBM8DohHV6agtZo4eehjsEUc0biNt9Y-essot6i0xnuvYyxWHCDDOeWDLcPotMpEO0qozNJUvGPRqOsXFqhvXBYfuttt4j3jav0_k6qLM3WP6jQuGRdbmdXS6cbz7Y6NnwH3hjNf24J2iTg5TDYrMub2RZfAFqmZoLLSdBW5DdxqT3HjveRfy01oN00icd-ZRFuOe5NGEgJ_PFTpbxjNmrLNOtVdyXQ"", ""Path"": ""top14-p6/maoniu/frames/00004-0006.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/maoniu/videos/00004.MP4""}","通过质检","杜国云","2021-07-06 18:51:09.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":917.42,""y"":59.19},{""x"":1494.39,""y"":59.19},{""x"":1494.39,""y"":506.94},{""x"":917.42,""y"":506.94}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-qwi4PSdB"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609553183553187840	","609546377207689221	","{""id"": ""3516"", ""tag"": ""牦牛"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498853736050689_00004-0007.jpg?q-sign-algorithm=sha1&q-ak=AKIDVKrd51InYZO6vSrzBKjXtjsf_equQE-BibzlhHivdA-7LDP5zj7w8GM-ljdql1K6&q-sign-time=1625486931;1625746131&q-key-time=1625486931;1625746131&q-header-list=&q-url-param-list=&q-signature=10b536cbed9f326491cb07e2ec87f35235c2fbb1&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHac6dce6d86c367f7c526f9f31b9179bbcqxcjTDGzrRsiCHuVDHU5PifV5uYLoEopyHGvnBgbnZ2i6ZpBLhH8blkt3d938FZjKZop0j6M7tQfRrDOWKyI2YS-K2lbFLXQRJ37Dira69UbTm-hh9ybDQzBBM8DohHV6agtZo4eehjsEUc0biNt9Y-essot6i0xnuvYyxWHCDDOeWDLcPotMpEO0qozNJUvGPRqOsXFqhvXBYfuttt4j3jav0_k6qLM3WP6jQuGRdbmdXS6cbz7Y6NnwH3hjNf24J2iTg5TDYrMub2RZfAFqmZoLLSdBW5DdxqT3HjveRey6DPNzWiTxHfvJUDJRsS05sbKKNtT88-XC7Bsj5BRdQ"", ""Path"": ""top14-p6/maoniu/frames/00004-0007.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/maoniu/videos/00004.MP4""}","通过质检","杜国云","2021-07-06 15:58:19.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1496.98,""y"":507.57},{""x"":923.43,""y"":507.57},{""x"":923.43,""y"":58.56},{""x"":1496.98,""y"":58.56}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-KYHAV9sz"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609553183553187840	","609546377207689222	","{""id"": ""3517"", ""tag"": ""牦牛"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498853736050690_00004-0008.jpg?q-sign-algorithm=sha1&q-ak=AKIDK9UaWFMREUuwK-HO8fc1S4BeLxcPbweaQ6pjUXMLmcMeg7BY9-0v_ZvWhnSl0t_I&q-sign-time=1625486931;1625746131&q-key-time=1625486931;1625746131&q-header-list=&q-url-param-list=&q-signature=9e3dbc0806a32891f2749c0de24dc2b8cd14aa7b&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa2e7d7803226dfb17c209a9fce417341dqxcjTDGzrRsiCHuVDHU5PifV5uYLoEopyHGvnBgbnZ2i6ZpBLhH8blkt3d938FZjKZop0j6M7tQfRrDOWKyI2YS-K2lbFLXQRJ37Dira69UbTm-hh9ybDQzBBM8DohHV6agtZo4eehjsEUc0biNt9Y-essot6i0xnuvYyxWHCDDOeWDLcPotMpEO0qozNJUvGPRqOsXFqhvXBYfuttt4j3jav0_k6qLM3WP6jQuGRdbmdXS6cbz7Y6NnwH3hjNf24J2iTg5TDYrMub2RZfAFqmZoLLSdBW5DdxqT3HjveReVqd83QYdndF1m06h_a4kduSIykp8QvzQ_hGuDc5a81Q"", ""Path"": ""top14-p6/maoniu/frames/00004-0008.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/maoniu/videos/00004.MP4""}","通过质检","杜国云","2021-07-07 16:38:38.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":929.59,""y"":57.95},{""x"":1487.52,""y"":57.95},{""x"":1487.52,""y"":509.33},{""x"":929.59,""y"":509.33}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-42M5g6F2"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609553183553187840	","609546377207689223	","{""id"": ""3518"", ""tag"": ""牦牛"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498853736050691_00004-0009.jpg?q-sign-algorithm=sha1&q-ak=AKIDOC_uBJHLH5PukNGGG7W6Qejkey98UhFYalNq6gRfwfn2fP3pmdbA0r9CftJ2rgnQ&q-sign-time=1625486931;1625746131&q-key-time=1625486931;1625746131&q-header-list=&q-url-param-list=&q-signature=d9d6062f9b3989f73e568af9e97e4632694403c7&x-cos-security-token=118SRHL7LlxgjMLOTF7bwqxzjTSkSjfa1437eccb076d154175dba1860f3c38797XyU3tMee6wgmOvE2P25BgbZ0S3il8QK_R7f0t8ury0k47HisDl6Gc1ORmAzZ7g2U43NXxmDBUgOMpHrqIMvaFETkdPAdEOgm3wblDvkR5ZIYiVgxEukb9ntqiFrTmiOP3WHQnnfW_WtpzIgO-XjeAT78YwME8tUYVzpFkO5aIp4fYpGYQ_wdUjbC6UeLPob5bdLCz34UIotTYamIZp8L7JqPbL3t50drPbSSXuKW7_FRfMwOlKuRoMhySRxVnxc3Sws6RvewXzA6gYMsz138idr5SSzfKzMZiRjsDKNtFnE7KP-e0SUpSWMMT7VqyWhc6IqQDozB2Qkr_l5GqMW1w"", ""Path"": ""top14-p6/maoniu/frames/00004-0009.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/maoniu/videos/00004.MP4""}","通过质检","陶叶","2021-07-06 16:34:08.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":930.69,""y"":57.59},{""x"":1482.16,""y"":57.59},{""x"":1482.16,""y"":506.55},{""x"":930.69,""y"":506.55}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-WPnas1j4"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
"609553183553187840	","609546377207689224	","{""id"": ""3519"", ""tag"": ""牦牛"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498853736050692_00004-0010.jpg?q-sign-algorithm=sha1&q-ak=AKIDyKxa7Of_ApjIeFgeBZbhewSKVVfjQYc5262gXCVv20V1ivTCOJ-c4NWhj2e8tlhu&q-sign-time=1625486931;1625746131&q-key-time=1625486931;1625746131&q-header-list=&q-url-param-list=&q-signature=98f4ee95f2bfabe93d78de1b66d8552dc2b2a7b5&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa4723c96e51c88b985a00a8a6b516a5c0qxcjTDGzrRsiCHuVDHU5PifV5uYLoEopyHGvnBgbnZ2i6ZpBLhH8blkt3d938FZjKZop0j6M7tQfRrDOWKyI2YS-K2lbFLXQRJ37Dira69UbTm-hh9ybDQzBBM8DohHV6agtZo4eehjsEUc0biNt9Y-essot6i0xnuvYyxWHCDDOeWDLcPotMpEO0qozNJUvGPRqOsXFqhvXBYfuttt4j3jav0_k6qLM3WP6jQuGRdbmdXS6cbz7Y6NnwH3hjNf24J2iTg5TDYrMub2RZfAFqmZoLLSdBW5DdxqT3HjveRdfOXu-ytQbfGla5TeV1yz-XGdFb4fk8hSQgIJL03a8ng"", ""Path"": ""top14-p6/maoniu/frames/00004-0010.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/maoniu/videos/00004.MP4""}","通过质检","陶叶","2021-07-06 17:22:24.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":935.01,""y"":56.93},{""x"":1480.35,""y"":56.93},{""x"":1480.35,""y"":509.49},{""x"":935.01,""y"":509.49}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-yKGyFPut"",""color"":""#607D8B"",""name"":""目标类别物体出现比例-全部出现""}]}"
