"任务编号","题目ID","题目数据","题目状态","标注人","标注时间","是否有效","无效原因","标注答案"
"609530040138063872	","609526786922328064	","{""id"": ""5629"", ""tag"": ""羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856009363456_00005-0001.jpg?q-sign-algorithm=sha1&q-ak=AKID0xBxlJUYvROHqGSFykUbXqgR-M6ErBNewlRg0Ii_wc9dedOdiFn22DaixPBT_jYM&q-sign-time=1625486954;1625746154&q-key-time=1625486954;1625746154&q-header-list=&q-url-param-list=&q-signature=e3b8c11f70629112735f009a28f3fe9f358e8cd8&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa1f461e5307fdcc6f51144517ba5fac7aqxcjTDGzrRsiCHuVDHU5PsAO_FYx_sERgoaYCGXju2GMa9LRAVNv0QfMhuod3CGXW0y_MheGdNOEgOPG5EUh-WOnclGBRbzRegv07ldqB_sijQbCpzYM9rnYQID0wB-_dTU_ebbjEBZj2ZSLajUXCXAL8OPsN3_3bX8GJ8XmRuB6QzlY7xwT2FogVB2UBm9xyqohYNSePENiVpiA6fs4PcPw9S_EI-w2QGi3aCniWlF_lcnAjpVf-eo0cAPHwG9PpNISGAC5bNbxzMzHMBJeTU_sSWGyXHtErxs0HGY9hihyiiP_gxQ9GgEy3Lwpcu0w4m2Rqsx_laI7bhciDZh74A"", ""Path"": ""top14-p6/yang/frames/00005-0001.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yang/videos/00005.AVI""}","通过质检","沫子","2021-07-07 21:05:20.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1440.22,""y"":0.78},{""x"":1329.06,""y"":0.78},{""x"":1329.06,""y"":703.82},{""x"":1440.22,""y"":703.82}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-部分出现""]}],""featureId"":""feature-u03y8517"",""color"":""#0D94AA"",""name"":""目标类别物体出现比例-部分出现""}]}"
"609530040138063872	","609526786922328065	","{""id"": ""5630"", ""tag"": ""羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856009363457_00005-0002.jpg?q-sign-algorithm=sha1&q-ak=AKIDd7nsncjqS8gwtfy1oHGlj7Sy3dgMHvNKRFi4Mgq5Dn5XsahH_mAPIYhxCqm6qZqp&q-sign-time=1625486954;1625746154&q-key-time=1625486954;1625746154&q-header-list=&q-url-param-list=&q-signature=013e66f7ccd551ed647b97992138e1f91feb2b94&x-cos-security-token=v39B2vyySWGHdJr7Hyar5Lyvm0Z3HqDa76c320c13fd8ebe0811f8793cd6647b9yCDQmzL98aH9SdQehz-HI8yvIDzxecQ2RrURa4OpXtWHLoAHrEdX_3sYZNZooYnghUqfnTtntFMJkiBrLEAZgA7m3vbeazITOI_Gz89VcgmUvaW6JuKjVsT5SpWTQGnlRAGaeS3FapqqeDdfp3iSMxANKT2BleReNyT6QCi6pzIM1jenb2zwWduYpNfB42o_RqaYFdAjD7QKOS0cQqNc4WMGh8hK_TuCkSrxJbBPQGffEZ3P_SnJ20spFfNsW3KAupAcbTnekFrt3sgioTzt2Qxv8xaQQkQYeAC_BTVILJxChsDno22N6jKZCAsoDVRfxG0Q3FRVN8nr0KRgVehCVg"", ""Path"": ""top14-p6/yang/frames/00005-0002.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yang/videos/00005.AVI""}","通过质检","冷邦焕","2021-07-07 21:04:58.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1440.01,""y"":-0.12},{""x"":1325.75,""y"":-0.12},{""x"":1325.75,""y"":698.37},{""x"":1440.01,""y"":698.37}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-部分出现""]}],""featureId"":""feature-IlVpI16D"",""color"":""#0D94AA"",""name"":""目标类别物体出现比例-部分出现""}]}"
"609530040138063872	","609526786922328066	","{""id"": ""5631"", ""tag"": ""羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856009363458_00005-0003.jpg?q-sign-algorithm=sha1&q-ak=AKID-ZZzwbbh2taUufydTuJJ13EDo_xGCSbCbgRj7Ruxx8I-MzwQowIwN_HO_RFXTmi8&q-sign-time=1625486954;1625746154&q-key-time=1625486954;1625746154&q-header-list=&q-url-param-list=&q-signature=ce8a90318a4e6ac9dca9b12a6b1cb27d4e5da8f2&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHab10cb11c52111e87d54a97ad5376c06dqxcjTDGzrRsiCHuVDHU5PsAO_FYx_sERgoaYCGXju2GMa9LRAVNv0QfMhuod3CGXW0y_MheGdNOEgOPG5EUh-WOnclGBRbzRegv07ldqB_sijQbCpzYM9rnYQID0wB-_dTU_ebbjEBZj2ZSLajUXCXAL8OPsN3_3bX8GJ8XmRuB6QzlY7xwT2FogVB2UBm9xyqohYNSePENiVpiA6fs4PcPw9S_EI-w2QGi3aCniWlF_lcnAjpVf-eo0cAPHwG9PpNISGAC5bNbxzMzHMBJeTU_sSWGyXHtErxs0HGY9higNCr1beOURbaXZ_vTiHUt3ExJ0rcU_Nu7YS0evXyVtXg"", ""Path"": ""top14-p6/yang/frames/00005-0003.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yang/videos/00005.AVI""}","通过质检","沫子","2021-07-07 21:04:20.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1440.55,""y"":0.56},{""x"":1384.81,""y"":0.56},{""x"":1384.81,""y"":284.79},{""x"":1440.55,""y"":284.79}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-部分出现""]}],""featureId"":""feature-WzdZMheF"",""color"":""#0D94AA"",""name"":""目标类别物体出现比例-部分出现""}]}"
"609530040138063872	","609526786922328067	","{""id"": ""5632"", ""tag"": ""羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856009363459_00005-0004.jpg?q-sign-algorithm=sha1&q-ak=AKIDFaJJddLDoGeBOZETfYsALjjpxNpU--TEfmBCnzpcfIHW7NALHUxdnbYyRCgj4kpr&q-sign-time=1625486954;1625746154&q-key-time=1625486954;1625746154&q-header-list=&q-url-param-list=&q-signature=71641fd58fb3a3dd2a16b3fd49b5a64a0f8c964c&x-cos-security-token=118SRHL7LlxgjMLOTF7bwqxzjTSkSjfa37c1ae32165d8e6b9c8ca1ffc15d9c487XyU3tMee6wgmOvE2P25BoKMffummSnuoEB78BbV8xBQzIZGP47k2EHiLC6NAG7BVTnVT2EXS4Dxvya8uiTFTfBFcZ-KnH6OHLtKnq5rslIGxP_z_5clUNDtyef7jV5xjBrKfjuPIj2SluLMJwy3kwwHelDhlF3OeqY9zqmfzBNIZT8DRYv54UPok5891WBEqJsufwhN4NlDADFOgqlb3neXGPP4obokWhXfIVGvvz78Ah1tvkEK-JdxmkXKX1iQE1MRhusDd-tnfp8EjV1rJyprol3M6tnG_srsLPBGy9-Of2nKaK5dUIFaLBpjUab-p3G0iXbqrdWj5U5Ak2L-QA"", ""Path"": ""top14-p6/yang/frames/00005-0004.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yang/videos/00005.AVI""}","通过质检","杜国云","2021-07-07 21:05:28.0","否","无目标","{}"
"609530040138063872	","609526786922328068	","{""id"": ""5633"", ""tag"": ""羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856009363460_00005-0005.jpg?q-sign-algorithm=sha1&q-ak=AKIDww0qCk7XNFRz2WeZ0f3RXEP3VmzbFhV5r7q9QGCiQ240EiT5BMc38nZunAQBf49u&q-sign-time=1625486954;1625746154&q-key-time=1625486954;1625746154&q-header-list=&q-url-param-list=&q-signature=6df7f88860f23b3a842356dbf91ddfbd5a8bcb56&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHaa04767b9e7c7b7645c3218a31c032cf3qxcjTDGzrRsiCHuVDHU5PsAO_FYx_sERgoaYCGXju2GMa9LRAVNv0QfMhuod3CGXW0y_MheGdNOEgOPG5EUh-WOnclGBRbzRegv07ldqB_sijQbCpzYM9rnYQID0wB-_dTU_ebbjEBZj2ZSLajUXCXAL8OPsN3_3bX8GJ8XmRuB6QzlY7xwT2FogVB2UBm9xyqohYNSePENiVpiA6fs4PcPw9S_EI-w2QGi3aCniWlF_lcnAjpVf-eo0cAPHwG9PpNISGAC5bNbxzMzHMBJeTU_sSWGyXHtErxs0HGY9hiiGwC3lPa34OdppTNAsfCpAfY74gqT7UvYFKoJDZ_BcHA"", ""Path"": ""top14-p6/yang/frames/00005-0005.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yang/videos/00005.AVI""}","通过质检","沫子","2021-07-07 21:03:30.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1438.31,""y"":0.78},{""x"":1045.28,""y"":0.78},{""x"":1045.28,""y"":1080.21},{""x"":1438.31,""y"":1080.21}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-部分出现""]}],""featureId"":""feature-2omMXpkj"",""color"":""#0D94AA"",""name"":""目标类别物体出现比例-部分出现""}]}"
"609530040138063872	","609526786922328069	","{""id"": ""5634"", ""tag"": ""羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856009363461_00005-0006.jpg?q-sign-algorithm=sha1&q-ak=AKIDgIhezrquS3DkRj0a-njAIrXOTjzboiArpk1ul2t85qJPh4XnlqBpXPDcVjmjZ2PM&q-sign-time=1625486954;1625746154&q-key-time=1625486954;1625746154&q-header-list=&q-url-param-list=&q-signature=5f93852599314f6795a0bc65653d7a3d1368c7bb&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa56fe8c7d900129fb9d7912c938676b49qxcjTDGzrRsiCHuVDHU5PsAO_FYx_sERgoaYCGXju2GMa9LRAVNv0QfMhuod3CGXW0y_MheGdNOEgOPG5EUh-WOnclGBRbzRegv07ldqB_sijQbCpzYM9rnYQID0wB-_dTU_ebbjEBZj2ZSLajUXCXAL8OPsN3_3bX8GJ8XmRuB6QzlY7xwT2FogVB2UBm9xyqohYNSePENiVpiA6fs4PcPw9S_EI-w2QGi3aCniWlF_lcnAjpVf-eo0cAPHwG9PpNISGAC5bNbxzMzHMBJeTU_sSWGyXHtErxs0HGY9hig4NNIPKXSbiZvmAsaVKdBsjJRY2duyeOpEbRB735-p2w"", ""Path"": ""top14-p6/yang/frames/00005-0006.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yang/videos/00005.AVI""}","通过质检","沫子","2021-07-07 21:02:07.0","否","无效","{}"
"609530040138063872	","609526786922328070	","{""id"": ""5635"", ""tag"": ""羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856009363462_00005-0007.jpg?q-sign-algorithm=sha1&q-ak=AKIDDQKO25tMtEBgpJXbLgIwfVgFmOSz-ocE_kcktWlm1rhnhAsEDC3VladB4a94AmGh&q-sign-time=1625486954;1625746154&q-key-time=1625486954;1625746154&q-header-list=&q-url-param-list=&q-signature=c0298f3cdb4e828dd343e25b6f2a9d52bed25990&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHae515fcfbe637c61a84f9a556b07c4edbqxcjTDGzrRsiCHuVDHU5PsAO_FYx_sERgoaYCGXju2GMa9LRAVNv0QfMhuod3CGXW0y_MheGdNOEgOPG5EUh-WOnclGBRbzRegv07ldqB_sijQbCpzYM9rnYQID0wB-_dTU_ebbjEBZj2ZSLajUXCXAL8OPsN3_3bX8GJ8XmRuB6QzlY7xwT2FogVB2UBm9xyqohYNSePENiVpiA6fs4PcPw9S_EI-w2QGi3aCniWlF_lcnAjpVf-eo0cAPHwG9PpNISGAC5bNbxzMzHMBJeTU_sSWGyXHtErxs0HGY9hiiuDNeFJZr7Y0PGIt7cMRz3Y0wvH-54Ec_wK9RzJyeP_w"", ""Path"": ""top14-p6/yang/frames/00005-0007.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yang/videos/00005.AVI""}","通过质检","杜国云","2021-07-07 21:03:30.0","否","无目标","{}"
"609530040138063872	","609526786922328071	","{""id"": ""5636"", ""tag"": ""羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856009363463_00005-0008.jpg?q-sign-algorithm=sha1&q-ak=AKIDWwhAzpEDVV6WY82zKlFgwwwcSJKSI-xtfY7CnJdP8OgKL20sRbS2Y3-tCFRRms_F&q-sign-time=1625486954;1625746154&q-key-time=1625486954;1625746154&q-header-list=&q-url-param-list=&q-signature=452c4bed9e7029f1f64afa50b97b6752a128d592&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa81a7a75067031bc67bf274579f3c125fqxcjTDGzrRsiCHuVDHU5PsAO_FYx_sERgoaYCGXju2GMa9LRAVNv0QfMhuod3CGXW0y_MheGdNOEgOPG5EUh-WOnclGBRbzRegv07ldqB_sijQbCpzYM9rnYQID0wB-_dTU_ebbjEBZj2ZSLajUXCXAL8OPsN3_3bX8GJ8XmRuB6QzlY7xwT2FogVB2UBm9xyqohYNSePENiVpiA6fs4PcPw9S_EI-w2QGi3aCniWlF_lcnAjpVf-eo0cAPHwG9PpNISGAC5bNbxzMzHMBJeTU_sSWGyXHtErxs0HGY9higXRx-p19xZWrYE57Li8niazP0lA3SzPD8W6cVBsYOenQ"", ""Path"": ""top14-p6/yang/frames/00005-0008.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yang/videos/00005.AVI""}","通过质检","冷邦焕","2021-07-07 21:03:37.0","否","无目标","{}"
"609530040138063872	","609526786922328072	","{""id"": ""5637"", ""tag"": ""羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856009363464_00005-0009.jpg?q-sign-algorithm=sha1&q-ak=AKIDSZVhiNlLWasvRZeEPrW291IM2FY4F9lLpobl3uZ7r5x6-I03NkACGLTqYDivt9Vv&q-sign-time=1625486954;1625746154&q-key-time=1625486954;1625746154&q-header-list=&q-url-param-list=&q-signature=0e434a40d7b4ba8e5536beaf3dfe04360fed18ff&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa544222b31ebedd9ee6cf389695cdd682qxcjTDGzrRsiCHuVDHU5PsAO_FYx_sERgoaYCGXju2GMa9LRAVNv0QfMhuod3CGXW0y_MheGdNOEgOPG5EUh-WOnclGBRbzRegv07ldqB_sijQbCpzYM9rnYQID0wB-_dTU_ebbjEBZj2ZSLajUXCXAL8OPsN3_3bX8GJ8XmRuB6QzlY7xwT2FogVB2UBm9xyqohYNSePENiVpiA6fs4PcPw9S_EI-w2QGi3aCniWlF_lcnAjpVf-eo0cAPHwG9PpNISGAC5bNbxzMzHMBJeTU_sSWGyXHtErxs0HGY9hihADkjPKkMlsuIze6yF77m2YXtx_nSfY9r-rTL8QAqjaA"", ""Path"": ""top14-p6/yang/frames/00005-0009.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yang/videos/00005.AVI""}","通过质检","杜国云","2021-07-07 21:01:14.0","否","无目标","{}"
"609530040138063872	","609526786922328073	","{""id"": ""5638"", ""tag"": ""羊"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498856009363465_00005-0010.jpg?q-sign-algorithm=sha1&q-ak=AKIDZETQ6HFlFdv0ZgoG2qD5FLTGezFE_Vq7s9uZzqit6NDBoON0omJn8y0xyWedhm3k&q-sign-time=1625486954;1625746154&q-key-time=1625486954;1625746154&q-header-list=&q-url-param-list=&q-signature=be25c3fe6de08547e4907450a01ff07405d3ab96&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHae85981ca18def2b80cbaacea931021cdqxcjTDGzrRsiCHuVDHU5PsAO_FYx_sERgoaYCGXju2GMa9LRAVNv0QfMhuod3CGXW0y_MheGdNOEgOPG5EUh-WOnclGBRbzRegv07ldqB_sijQbCpzYM9rnYQID0wB-_dTU_ebbjEBZj2ZSLajUXCXAL8OPsN3_3bX8GJ8XmRuB6QzlY7xwT2FogVB2UBm9xyqohYNSePENiVpiA6fs4PcPw9S_EI-w2QGi3aCniWlF_lcnAjpVf-eo0cAPHwG9PpNISGAC5bNbxzMzHMBJeTU_sSWGyXHtErxs0HGY9hiif0VJVMOtpDb8jhtS7Q1F2BFosUM5xqWRDNToJXVpewg"", ""Path"": ""top14-p6/yang/frames/00005-0010.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/yang/videos/00005.AVI""}","通过质检","冷邦焕","2021-07-07 21:00:59.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1439.91,""y"":0.29},{""x"":1393.06,""y"":0.29},{""x"":1393.06,""y"":202.69},{""x"":1439.91,""y"":202.69}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-部分出现""]}],""featureId"":""feature-59mWTPZQ"",""color"":""#0D94AA"",""name"":""目标类别物体出现比例-部分出现""}]}"
