"任务编号","题目ID","题目数据","题目状态","标注人","标注时间","是否有效","无效原因","标注答案"
"609564121223651328	","609560423042592768	","{""id"": ""2292"", ""tag"": ""蓝马鸡"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498852326764544_00008-0001.jpg?q-sign-algorithm=sha1&q-ak=AKID5RiK120_e9iwkOtpZAg6Ia-7dC2UppUvh6F7jeVaxJoFkiRdovPF5dy4yP8opNTh&q-sign-time=1625486918;1625746118&q-key-time=1625486918;1625746118&q-header-list=&q-url-param-list=&q-signature=739e2331c6c0834b55994e1ada1af5029f12406f&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHae346fe36077c8021deb9b888f8b546daqxcjTDGzrRsiCHuVDHU5Pj1snYmihz1HbPmTqF1zlDMz-8acboCf3h1IseJ9YPqv04GJ6icDFKDVREE4NjBarEJm4opPNPhBWuUD4gbAyMxHzJzg-2O8e62Eg37UBza6Ook1yo3YpaU0meKU1_7nxV3ZN_ZvYy9Odpxsfre8W8IMV9W6Zk7bwrvZJ8nklRrnjaTf9Iots4YjE36XXsdqp6Fv4iVcrilvL2f3pBts4oQak8nAPGiZYMU-giItsgYwqWsygpHbLDwaWHy-HF2urRdMUWxMc9jOuViAmA9oB1scEnygFDiE4NEoT2ZZuV3G_syznuLrR2Dbd9ZpmujNNA"", ""Path"": ""top14-p6/lanmaji/frames/00008-0001.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/lanmaji/videos/00008.AVI""}","通过质检","X","2021-07-07 13:45:19.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":145.8,""y"":412.02},{""x"":447.69,""y"":412.02},{""x"":447.69,""y"":670.35},{""x"":145.8,""y"":670.35}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-Oz4O97Vd"",""color"":""#2D8CF0"",""name"":""RGB图片""},{""type"":""image/rect"",""data"":[{""x"":384.61,""y"":804.03},{""x"":913.29,""y"":804.03},{""x"":913.29,""y"":1080.38},{""x"":384.61,""y"":1080.38}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-kOD230FC"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"609564121223651328	","609560423042592769	","{""id"": ""2293"", ""tag"": ""蓝马鸡"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498852326764545_00008-0002.jpg?q-sign-algorithm=sha1&q-ak=AKIDwBe3jRr55i9-SeLkh_Yyr1FIIZtp2_0wwALuctb_3-32rimXcLpnqvcI2gzQa17E&q-sign-time=1625486918;1625746118&q-key-time=1625486918;1625746118&q-header-list=&q-url-param-list=&q-signature=df13009d3ada0379d9d5bddd1c7e1f92ba8006a1&x-cos-security-token=118SRHL7LlxgjMLOTF7bwqxzjTSkSjfa28d27d46ca042ae26b764de657d49a8f7XyU3tMee6wgmOvE2P25BsqctZALQOGrPYEZZRTS6tbD9mYsfuRm2Kbv13BYUOzGJb6t2nbAAyCpOEAMK0uzec-qijmOpPRaT1-vdrX_nb9EZTIyb3mJt-ZUM-vDw2Qs1PafO37l1-xPYmuvtmyFvcc2sRVhQeMDUPweWzoBC_Wh2TOrLp_aaDpJaV9ARA-I9i10mcWWCisY7FDp1NpGLwogw9x0r8Gib6BhGqbThjD_k8dW4FUobtJGao8irBp4NsGFGR_8r-92CJnIyg1MX7euMaeklzO3LbaINJUNaFaVd89f_fFoJzuH59SdssOSrEscVwV0EfMOiEBln8KYrg"", ""Path"": ""top14-p6/lanmaji/frames/00008-0002.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/lanmaji/videos/00008.AVI""}","通过质检","X","2021-07-07 13:45:05.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":138.2,""y"":408.19},{""x"":452.71,""y"":408.19},{""x"":452.71,""y"":668.6},{""x"":138.2,""y"":668.6}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-gBzvqnkp"",""color"":""#2D8CF0"",""name"":""RGB图片""},{""type"":""image/rect"",""data"":[{""x"":378.49,""y"":804.47},{""x"":890.5,""y"":804.47},{""x"":890.5,""y"":1078.72},{""x"":378.49,""y"":1078.72}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-D34PQaa6"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"609564121223651328	","609560423042592770	","{""id"": ""2294"", ""tag"": ""蓝马鸡"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498852326764546_00008-0003.jpg?q-sign-algorithm=sha1&q-ak=AKIDJ05WDBeFeFFGXuF81jrCMcdhQkxbsHaWef75p3zLgi_NWT7zllcQZmxOvOHwp7zw&q-sign-time=1625486918;1625746118&q-key-time=1625486918;1625746118&q-header-list=&q-url-param-list=&q-signature=1d96d5e313d50bc929fc261833194219c0baf5e4&x-cos-security-token=v39B2vyySWGHdJr7Hyar5Lyvm0Z3HqDa470444398c1e6ed85f599c2c285ddcfeyCDQmzL98aH9SdQehz-HI9V-Wy2tWj3LFu92vQlNSHLxXuunU8HOJ9jnQhLDcaZgTfuYOVnf09dy1Yw2wWlBIoqNQ6Av6w6A4D1zluMNt7T3694KxE6jJAKAPQ1azNyXzz7sYm-qMYW0KIvI3EoKs7m97SyX1IZt7hwc1bWiCGZWRrsWi2lGlmf3lkJ7mdvEgjEnhzXc4Nqtsx6c469EN4mbKwAdxosXSMVplBzMuOMKLQfVCQRPIpj5WqHDSh3iAbTEJ7Jbe7pEvpA53ZbeJ4-DGdW9EscevFckWk8nNQS2M8KeJQ41duFkBjyGX3alt5L2TJqnPACNJ3nJRo0R1w"", ""Path"": ""top14-p6/lanmaji/frames/00008-0003.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/lanmaji/videos/00008.AVI""}","通过质检","X","2021-07-07 13:44:48.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":149.89,""y"":408.4},{""x"":488.33,""y"":408.4},{""x"":488.33,""y"":661.93},{""x"":149.89,""y"":661.93}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-JDUIOGYG"",""color"":""#2D8CF0"",""name"":""RGB图片""},{""type"":""image/rect"",""data"":[{""x"":344.82,""y"":804.24},{""x"":894.94,""y"":804.24},{""x"":894.94,""y"":1079.3},{""x"":344.82,""y"":1079.3}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-638cB4r8"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"609564121223651328	","609560423042592771	","{""id"": ""2295"", ""tag"": ""蓝马鸡"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498852326764547_00008-0004.jpg?q-sign-algorithm=sha1&q-ak=AKIDF7Lmrz0LQPVHbWmitCtYJRNlUabF4YJ88P7eNuCL5HQCiE_PMfwvBeXDvsBo9KgB&q-sign-time=1625486918;1625746118&q-key-time=1625486918;1625746118&q-header-list=&q-url-param-list=&q-signature=a96087a02c18ecbfc5d258c442f1d0a8e03b224d&x-cos-security-token=v39B2vyySWGHdJr7Hyar5Lyvm0Z3HqDad667325347995b086f2ff2848ca31bbdyCDQmzL98aH9SdQehz-HI9V-Wy2tWj3LFu92vQlNSHLxXuunU8HOJ9jnQhLDcaZgTfuYOVnf09dy1Yw2wWlBIoqNQ6Av6w6A4D1zluMNt7T3694KxE6jJAKAPQ1azNyXzz7sYm-qMYW0KIvI3EoKs7m97SyX1IZt7hwc1bWiCGZWRrsWi2lGlmf3lkJ7mdvEgjEnhzXc4Nqtsx6c469EN4mbKwAdxosXSMVplBzMuOMKLQfVCQRPIpj5WqHDSh3iAbTEJ7Jbe7pEvpA53ZbeJ4-DGdW9EscevFckWk8nNQRz2SwcKslPB7L0OBASkaX5gJBbldQ3Um2DJ4Nud5CnnQ"", ""Path"": ""top14-p6/lanmaji/frames/00008-0004.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/lanmaji/videos/00008.AVI""}","通过质检","X","2021-07-07 13:44:33.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":148.23,""y"":417.49},{""x"":478.05,""y"":417.49},{""x"":478.05,""y"":687.34},{""x"":148.23,""y"":687.34}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-MWZ2bYYq"",""color"":""#2D8CF0"",""name"":""RGB图片""},{""type"":""image/rect"",""data"":[{""x"":332.41,""y"":798.71},{""x"":873.54,""y"":798.71},{""x"":873.54,""y"":1079.99},{""x"":332.41,""y"":1079.99}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-B5HNSrd6"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"609564121223651328	","609560423042592772	","{""id"": ""2296"", ""tag"": ""蓝马鸡"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498852326764548_00008-0005.jpg?q-sign-algorithm=sha1&q-ak=AKIDV8tZ01dnz9qAzoLHB-_wN7s_nKePLDaMGKyaN2IdoE2LTfkpD6YGzEUgK81AVDF3&q-sign-time=1625486918;1625746118&q-key-time=1625486918;1625746118&q-header-list=&q-url-param-list=&q-signature=ede0c9c963e2c1545cf31115859ba596476652f2&x-cos-security-token=118SRHL7LlxgjMLOTF7bwqxzjTSkSjfa75d35bf58a0e1212702962355a55708e7XyU3tMee6wgmOvE2P25BsqctZALQOGrPYEZZRTS6tbD9mYsfuRm2Kbv13BYUOzGJb6t2nbAAyCpOEAMK0uzec-qijmOpPRaT1-vdrX_nb9EZTIyb3mJt-ZUM-vDw2Qs1PafO37l1-xPYmuvtmyFvcc2sRVhQeMDUPweWzoBC_Wh2TOrLp_aaDpJaV9ARA-I9i10mcWWCisY7FDp1NpGLwogw9x0r8Gib6BhGqbThjD_k8dW4FUobtJGao8irBp4NsGFGR_8r-92CJnIyg1MX7euMaeklzO3LbaINJUNaFY8u-ZgbozEPL-R1PRN7W_tQ-RS8YWSIChuzEnWfXQZeg"", ""Path"": ""top14-p6/lanmaji/frames/00008-0005.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/lanmaji/videos/00008.AVI""}","通过质检","X","2021-07-07 13:44:16.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":270.92,""y"":420.73},{""x"":457.48,""y"":420.73},{""x"":457.48,""y"":646.93},{""x"":270.92,""y"":646.93}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-5se5UBtk"",""color"":""#2D8CF0"",""name"":""RGB图片""},{""type"":""image/rect"",""data"":[{""x"":359.54,""y"":797.35},{""x"":849.26,""y"":797.35},{""x"":849.26,""y"":1079.52},{""x"":359.54,""y"":1079.52}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-gXfQQOHe"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"609564121223651328	","609560423042592773	","{""id"": ""2297"", ""tag"": ""蓝马鸡"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498852326764549_00008-0006.jpg?q-sign-algorithm=sha1&q-ak=AKIDH1zfC6M6S8U_wxq_AeQNN4VRZpl9R0vJ4-VEuiENXoFLU0TZXYckyXegzUo056T6&q-sign-time=1625486918;1625746118&q-key-time=1625486918;1625746118&q-header-list=&q-url-param-list=&q-signature=18b73f4e076f4b8e16d7b82163fcb8eb2079a940&x-cos-security-token=v39B2vyySWGHdJr7Hyar5Lyvm0Z3HqDabe1c188007ca21778285f65e520ecd93yCDQmzL98aH9SdQehz-HI9V-Wy2tWj3LFu92vQlNSHLxXuunU8HOJ9jnQhLDcaZgTfuYOVnf09dy1Yw2wWlBIoqNQ6Av6w6A4D1zluMNt7T3694KxE6jJAKAPQ1azNyXzz7sYm-qMYW0KIvI3EoKs7m97SyX1IZt7hwc1bWiCGZWRrsWi2lGlmf3lkJ7mdvEgjEnhzXc4Nqtsx6c469EN4mbKwAdxosXSMVplBzMuOMKLQfVCQRPIpj5WqHDSh3iAbTEJ7Jbe7pEvpA53ZbeJ4-DGdW9EscevFckWk8nNQTQzFgExBLlZ8QOHfFMD0wiYicWfEoscIQMpLBl9NIvng"", ""Path"": ""top14-p6/lanmaji/frames/00008-0006.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/lanmaji/videos/00008.AVI""}","通过质检","X","2021-07-07 13:43:59.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":326.37,""y"":434.82},{""x"":468.53,""y"":434.82},{""x"":468.53,""y"":647.43},{""x"":326.37,""y"":647.43}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-TmqYhWQ5"",""color"":""#2D8CF0"",""name"":""RGB图片""},{""type"":""image/rect"",""data"":[{""x"":328.89,""y"":798.39},{""x"":859.77,""y"":798.39},{""x"":859.77,""y"":1078.93},{""x"":328.89,""y"":1078.93}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-Wqcyqh96"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"609564121223651328	","609560423042592774	","{""id"": ""2298"", ""tag"": ""蓝马鸡"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498852326764550_00008-0007.jpg?q-sign-algorithm=sha1&q-ak=AKIDgRBEDrrrs6sfo--jl4zVEwSI39OIOcND0EufUGaLD1pZnJ8dv8rN1sJZ7TRewdOh&q-sign-time=1625486918;1625746118&q-key-time=1625486918;1625746118&q-header-list=&q-url-param-list=&q-signature=f6f82ad34b55db637cdb52875bc10ad5e0200a3e&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa18f4179ed7afcbb7b4092880408eed8eqxcjTDGzrRsiCHuVDHU5Pj1snYmihz1HbPmTqF1zlDMz-8acboCf3h1IseJ9YPqv04GJ6icDFKDVREE4NjBarEJm4opPNPhBWuUD4gbAyMxHzJzg-2O8e62Eg37UBza6Ook1yo3YpaU0meKU1_7nxV3ZN_ZvYy9Odpxsfre8W8IMV9W6Zk7bwrvZJ8nklRrnjaTf9Iots4YjE36XXsdqp6Fv4iVcrilvL2f3pBts4oQak8nAPGiZYMU-giItsgYwqWsygpHbLDwaWHy-HF2urRdMUWxMc9jOuViAmA9oB1u34epccw1exT7SIfWQEyXtjKxQpvFY_kOOwzbPVArjBA"", ""Path"": ""top14-p6/lanmaji/frames/00008-0007.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/lanmaji/videos/00008.AVI""}","通过质检","一场游戏  一场梦","2021-07-07 13:50:34.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":339.86,""y"":459.86},{""x"":469.07,""y"":459.86},{""x"":469.07,""y"":650.18},{""x"":339.86,""y"":650.18}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-Yb6UWrPu"",""color"":""#2D8CF0"",""name"":""RGB图片""},{""type"":""image/rect"",""data"":[{""x"":328.62,""y"":807.1},{""x"":896.81,""y"":807.1},{""x"":896.81,""y"":1079.47},{""x"":328.62,""y"":1079.47}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-P7m4B8yj"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"609564121223651328	","609560423042592775	","{""id"": ""2299"", ""tag"": ""蓝马鸡"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498852326764551_00008-0008.jpg?q-sign-algorithm=sha1&q-ak=AKIDKLbK5rTHVaj2oWirzqIY-SsJia4Sw7yMhnSN_wVqr508wUecORizu7ksAHO7O7s0&q-sign-time=1625486918;1625746118&q-key-time=1625486918;1625746118&q-header-list=&q-url-param-list=&q-signature=920f69fcd0e40a9dbcd9dde14f34f1a5fc9296ac&x-cos-security-token=v39B2vyySWGHdJr7Hyar5Lyvm0Z3HqDa005cf9c8b74fba95a5b9b6cc1cdbf38eyCDQmzL98aH9SdQehz-HI9V-Wy2tWj3LFu92vQlNSHLxXuunU8HOJ9jnQhLDcaZgTfuYOVnf09dy1Yw2wWlBIoqNQ6Av6w6A4D1zluMNt7T3694KxE6jJAKAPQ1azNyXzz7sYm-qMYW0KIvI3EoKs7m97SyX1IZt7hwc1bWiCGZWRrsWi2lGlmf3lkJ7mdvEgjEnhzXc4Nqtsx6c469EN4mbKwAdxosXSMVplBzMuOMKLQfVCQRPIpj5WqHDSh3iAbTEJ7Jbe7pEvpA53ZbeJ4-DGdW9EscevFckWk8nNQQl0X5FMkN1QCHBkkHRYsETgYjm94ow0IhWO83z6kHwXA"", ""Path"": ""top14-p6/lanmaji/frames/00008-0008.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/lanmaji/videos/00008.AVI""}","通过质检","X","2021-07-07 13:43:39.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":334.22,""y"":459.55},{""x"":469.36,""y"":459.55},{""x"":469.36,""y"":656.88},{""x"":334.22,""y"":656.88}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-YBsQprpV"",""color"":""#2D8CF0"",""name"":""RGB图片""},{""type"":""image/rect"",""data"":[{""x"":356.94,""y"":799.19},{""x"":864,""y"":799.19},{""x"":864,""y"":1079.03},{""x"":356.94,""y"":1079.03}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-RIICMCHo"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"609564121223651328	","609560423042592776	","{""id"": ""2300"", ""tag"": ""蓝马鸡"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498852326764552_00008-0009.jpg?q-sign-algorithm=sha1&q-ak=AKIDk7pI6IIHyrQEwD3HIyvkfuuEl4flQXu6PyFzXlNbC_4lMif-lLRZGueIW_r_e5Nx&q-sign-time=1625486918;1625746118&q-key-time=1625486918;1625746118&q-header-list=&q-url-param-list=&q-signature=78dfdbd149193823b61731fbdd6cf170af06b39c&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHa1667afe113f3c5dacfb26b1cc099cf7aqxcjTDGzrRsiCHuVDHU5Pj1snYmihz1HbPmTqF1zlDMz-8acboCf3h1IseJ9YPqv04GJ6icDFKDVREE4NjBarEJm4opPNPhBWuUD4gbAyMxHzJzg-2O8e62Eg37UBza6Ook1yo3YpaU0meKU1_7nxV3ZN_ZvYy9Odpxsfre8W8IMV9W6Zk7bwrvZJ8nklRrnjaTf9Iots4YjE36XXsdqp6Fv4iVcrilvL2f3pBts4oQak8nAPGiZYMU-giItsgYwqWsygpHbLDwaWHy-HF2urRdMUWxMc9jOuViAmA9oB1ta6K8Eue-fAwIgW8j8wjadE9ImWJyRVDweS9ftA6arBA"", ""Path"": ""top14-p6/lanmaji/frames/00008-0009.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/lanmaji/videos/00008.AVI""}","通过质检","一场游戏  一场梦","2021-07-07 13:43:27.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":309.12,""y"":476.91},{""x"":507.83,""y"":476.91},{""x"":507.83,""y"":660.89},{""x"":309.12,""y"":660.89}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-32uyLEAW"",""color"":""#2D8CF0"",""name"":""RGB图片""},{""type"":""image/rect"",""data"":[{""x"":276,""y"":800.72},{""x"":872.12,""y"":800.72},{""x"":872.12,""y"":1081.61},{""x"":276,""y"":1081.61}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-ggpupZiv"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"609564121223651328	","609560423042592777	","{""id"": ""2301"", ""tag"": ""蓝马鸡"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/609497765600878592/609498852326764553_00008-0010.jpg?q-sign-algorithm=sha1&q-ak=AKIDnP3khA6ltoZDSBoysS4vM16ufQwTEUlLlxVGbRmrnLAHTWQUN0U4RoYbRDgPiLS-&q-sign-time=1625486918;1625746118&q-key-time=1625486918;1625746118&q-header-list=&q-url-param-list=&q-signature=a465ff7825be7436bb1dc3f604bd703fbeaece41&x-cos-security-token=afepsET274T794RAU7Wm2n1s06xf7KHaae1a6e8993d5d2065acaaf5e4b41cfc0qxcjTDGzrRsiCHuVDHU5Pj1snYmihz1HbPmTqF1zlDMz-8acboCf3h1IseJ9YPqv04GJ6icDFKDVREE4NjBarEJm4opPNPhBWuUD4gbAyMxHzJzg-2O8e62Eg37UBza6Ook1yo3YpaU0meKU1_7nxV3ZN_ZvYy9Odpxsfre8W8IMV9W6Zk7bwrvZJ8nklRrnjaTf9Iots4YjE36XXsdqp6Fv4iVcrilvL2f3pBts4oQak8nAPGiZYMU-giItsgYwqWsygpHbLDwaWHy-HF2urRdMUWxMc9jOuViAmA9oB1tQVd_LQAGUEjFe2lzYacr-d8TyaRNrq7NWQ-xcwtDsDw"", ""Path"": ""top14-p6/lanmaji/frames/00008-0010.jpg"", ""video_url"": ""None"", ""video_path"": ""top14-p6/lanmaji/videos/00008.AVI""}","通过质检","X","2021-07-07 13:43:25.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":293.91,""y"":479},{""x"":526.39,""y"":479},{""x"":526.39,""y"":654.4},{""x"":293.91,""y"":654.4}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-UHy3RzzP"",""color"":""#2D8CF0"",""name"":""RGB图片""},{""type"":""image/rect"",""data"":[{""x"":302.26,""y"":799.18},{""x"":867.45,""y"":799.18},{""x"":867.45,""y"":1076.21},{""x"":302.26,""y"":1076.21}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-6B2Yt3P9"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
