"任务编号","题目ID","题目数据","题目状态","标注人","标注时间","是否有效","无效原因","标注答案"
"605808349146279936	","605805881183744000	","{""id"": ""1"", ""tag"": ""白唇鹿"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/605611199712911360/605612973381132288_00006-0001.jpg?q-sign-algorithm=sha1&q-ak=AKIDmmAachqmeikaQnCteTTiH_3uujYSvGnxQ3_uay2uQVt1qTDln0xQKGTPqAYjSOjO&q-sign-time=1624557741;1624816941&q-key-time=1624557741;1624816941&q-header-list=&q-url-param-list=&q-signature=6ed5df15d4764c502ace95bdc6073e7631839554&x-cos-security-token=lqRjjAkSfnibJ49In8QFRVmBagoxIuaae641e6b8fba28bc8da7ca0a5c3da0d2aZsV29kbNwUtJLQmI8wbPnSdaWuIA0nVf1YC_0new68LYqznFefeyHYIVTN8oRH2VCpWhn6wL0o3DSdJnsUTj40CLT-onQXIHQ4kunraCFjv8AePzT8Pi0Pk1Pp6QoEBb5CQ4ga1M9VPcD82BZnq2lG7NQWfbsfWr2iqxlPOz0PsjTPd2u5Mrb8qTATishYqEckJlU3yhvQqNs22wjiZc8XL7LjUWEA0Z8UyiwQM8F17ZRkoXC9x7j_g1wNwY8W75PJ4PBckQV0w0eiF9wDVNNvGjdDpflb5Q0GoddIW20TALhUWqawFFtBagCinHpn1TxFMfoR4Nu2F6K-1uch7_eg"", ""Path"": ""top14-part3-raw/baichunlu/frames/00006-0001.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part3-raw/baichunlu/videos/00006.MP4""}","通过质检","道不知","2021-06-26 18:16:31.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1753.04,""y"":121.79},{""x"":1192.47,""y"":121.79},{""x"":1192.47,""y"":686.58},{""x"":1753.04,""y"":686.58}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""RGB图片"",""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-bcjJfoTC"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"605808349146279936	","605805881183744001	","{""id"": ""2"", ""tag"": ""白唇鹿"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/605611199712911360/605612973381132289_00006-0002.jpg?q-sign-algorithm=sha1&q-ak=AKID8Z_g9ihD_JQudOLyPy7TKCpaeHiZS6A3BqEKRgLxJJXoNn1PVbZtlHygg6uIfC4H&q-sign-time=1624557741;1624816941&q-key-time=1624557741;1624816941&q-header-list=&q-url-param-list=&q-signature=83721bdd07fba20ef519f7c78631aefb9977f002&x-cos-security-token=lqRjjAkSfnibJ49In8QFRVmBagoxIuaaef47c8b0c25cf467accc34536734265cZsV29kbNwUtJLQmI8wbPnSdaWuIA0nVf1YC_0new68LYqznFefeyHYIVTN8oRH2VCpWhn6wL0o3DSdJnsUTj40CLT-onQXIHQ4kunraCFjv8AePzT8Pi0Pk1Pp6QoEBb5CQ4ga1M9VPcD82BZnq2lG7NQWfbsfWr2iqxlPOz0PsjTPd2u5Mrb8qTATishYqEckJlU3yhvQqNs22wjiZc8XL7LjUWEA0Z8UyiwQM8F17ZRkoXC9x7j_g1wNwY8W75PJ4PBckQV0w0eiF9wDVNNvGjdDpflb5Q0GoddIW20TDSc2u02ZJBYP5x-eaAJsySVk3WXfIJP_Jv7a0E4ccFFg"", ""Path"": ""top14-part3-raw/baichunlu/frames/00006-0002.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part3-raw/baichunlu/videos/00006.MP4""}","通过质检","道不知","2021-06-26 18:16:04.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1751.82,""y"":125.23},{""x"":1192.89,""y"":125.23},{""x"":1192.89,""y"":673.22},{""x"":1751.82,""y"":673.22}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""RGB图片"",""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-g7W1XU2v"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"605808349146279936	","605805881183744002	","{""id"": ""3"", ""tag"": ""白唇鹿"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/605611199712911360/605612973381132290_00006-0003.jpg?q-sign-algorithm=sha1&q-ak=AKIDxVd1IjSGQqKjGxmcSyXGYKFoI4S1P-1ZQDiqr-N0SyY8ENcyZ7k5mndQwlo7TS6P&q-sign-time=1624557741;1624816941&q-key-time=1624557741;1624816941&q-header-list=&q-url-param-list=&q-signature=578d2074047e641b126b076b244675429911a5e4&x-cos-security-token=lqRjjAkSfnibJ49In8QFRVmBagoxIuaa94bd6f21c5c8955740b4fe0a5811fec3ZsV29kbNwUtJLQmI8wbPnSdaWuIA0nVf1YC_0new68LYqznFefeyHYIVTN8oRH2VCpWhn6wL0o3DSdJnsUTj40CLT-onQXIHQ4kunraCFjv8AePzT8Pi0Pk1Pp6QoEBb5CQ4ga1M9VPcD82BZnq2lG7NQWfbsfWr2iqxlPOz0PsjTPd2u5Mrb8qTATishYqEckJlU3yhvQqNs22wjiZc8XL7LjUWEA0Z8UyiwQM8F17ZRkoXC9x7j_g1wNwY8W75PJ4PBckQV0w0eiF9wDVNNvGjdDpflb5Q0GoddIW20TDEslvMunBGmok2iB5NL3_lBAqtSk_Eyfuyf0DN-PMsxg"", ""Path"": ""top14-part3-raw/baichunlu/frames/00006-0003.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part3-raw/baichunlu/videos/00006.MP4""}","通过质检","道不知","2021-06-26 18:15:22.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1686.52,""y"":138.72},{""x"":1193.27,""y"":138.72},{""x"":1193.27,""y"":667.44},{""x"":1686.52,""y"":667.44}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""RGB图片"",""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-u4MZzTzC"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"605808349146279936	","605805881183744003	","{""id"": ""4"", ""tag"": ""白唇鹿"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/605611199712911360/605612973381132291_00006-0004.jpg?q-sign-algorithm=sha1&q-ak=AKID8Z_g9ihD_JQudOLyPy7TKCpaeHiZS6A3BqEKRgLxJJXoNn1PVbZtlHygg6uIfC4H&q-sign-time=1624557741;1624816941&q-key-time=1624557741;1624816941&q-header-list=&q-url-param-list=&q-signature=fe3207c379c816079d2ce750f9b4171a5f69ac1e&x-cos-security-token=lqRjjAkSfnibJ49In8QFRVmBagoxIuaaef47c8b0c25cf467accc34536734265cZsV29kbNwUtJLQmI8wbPnSdaWuIA0nVf1YC_0new68LYqznFefeyHYIVTN8oRH2VCpWhn6wL0o3DSdJnsUTj40CLT-onQXIHQ4kunraCFjv8AePzT8Pi0Pk1Pp6QoEBb5CQ4ga1M9VPcD82BZnq2lG7NQWfbsfWr2iqxlPOz0PsjTPd2u5Mrb8qTATishYqEckJlU3yhvQqNs22wjiZc8XL7LjUWEA0Z8UyiwQM8F17ZRkoXC9x7j_g1wNwY8W75PJ4PBckQV0w0eiF9wDVNNvGjdDpflb5Q0GoddIW20TDSc2u02ZJBYP5x-eaAJsySVk3WXfIJP_Jv7a0E4ccFFg"", ""Path"": ""top14-part3-raw/baichunlu/frames/00006-0004.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part3-raw/baichunlu/videos/00006.MP4""}","通过质检","道不知","2021-06-26 18:14:29.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1565.44,""y"":265.1},{""x"":1269.27,""y"":265.1},{""x"":1269.27,""y"":648.72},{""x"":1565.44,""y"":648.72}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""RGB图片"",""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-U6eY5CkX"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"605808349146279936	","605805881183744004	","{""id"": ""5"", ""tag"": ""白唇鹿"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/605611199712911360/605612973381132292_00006-0005.jpg?q-sign-algorithm=sha1&q-ak=AKIDBYRP96nWjZAU1mG4K7qos7zJ5Jrk-HO73ZABM66_CMUW3Ns2ooUFuSsM6a54uISD&q-sign-time=1624557742;1624816942&q-key-time=1624557742;1624816942&q-header-list=&q-url-param-list=&q-signature=cd9e23412b2baf1b1a29b10d4c8491920da76e2b&x-cos-security-token=lqRjjAkSfnibJ49In8QFRVmBagoxIuaa62048b7e602c29b04299a6944f6dd72cZsV29kbNwUtJLQmI8wbPncqRXY_fKD8NfJnefwNCal_j0UqM4f3TvI6D_tsRzbWS9x72RPLfKWUMSkO_8H1R_f5rojIyfvfT631PfzCZl_De07jqMk5Q33fNLh1TKQSPlHikN-5xuFbSUvLDMqSlsTwW30sU6NHO5A16qAtLXFCqd2pWbJte2_gLrAaD_-caEhzKrMBLEhWU-rfrDH343lLV_JdOl6OzZtWjuOWq5LeeD-FLveYopEXZLqjI_ICBIa_60sNk6YIO0uCyCT9KTNq2PTwapQWpbH_9OdgvPQFlt03Vm97GnNeGoyFbIKDnwpdbBIGoJX1CVa_39fP-vA"", ""Path"": ""top14-part3-raw/baichunlu/frames/00006-0005.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part3-raw/baichunlu/videos/00006.MP4""}","通过质检","道不知","2021-06-26 18:13:57.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1281.96,""y"":338.16},{""x"":1473.9,""y"":338.16},{""x"":1473.9,""y"":665.7},{""x"":1281.96,""y"":665.7}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""RGB图片"",""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-6G42jBZ2"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"605808349146279936	","605805881183744005	","{""id"": ""6"", ""tag"": ""白唇鹿"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/605611199712911360/605612973381132293_00006-0006.jpg?q-sign-algorithm=sha1&q-ak=AKIDvgpDoBX_EtXK3mflNtInZT2saG9x_EIPYZ0ufCU9jPnx3mQLU92nnAj0an8_Mwea&q-sign-time=1624557742;1624816942&q-key-time=1624557742;1624816942&q-header-list=&q-url-param-list=&q-signature=40bc7ddef7b8206635fb8831cf778b5f9e3b0002&x-cos-security-token=lqRjjAkSfnibJ49In8QFRVmBagoxIuaaf2077b72147504a83d202a01ff1e544dZsV29kbNwUtJLQmI8wbPncqRXY_fKD8NfJnefwNCal_j0UqM4f3TvI6D_tsRzbWS9x72RPLfKWUMSkO_8H1R_f5rojIyfvfT631PfzCZl_De07jqMk5Q33fNLh1TKQSPlHikN-5xuFbSUvLDMqSlsTwW30sU6NHO5A16qAtLXFCqd2pWbJte2_gLrAaD_-caEhzKrMBLEhWU-rfrDH343lLV_JdOl6OzZtWjuOWq5LeeD-FLveYopEXZLqjI_ICBIa_60sNk6YIO0uCyCT9KTNq2PTwapQWpbH_9OdgvPQGP3oDh2ISET4ta6iTF6A2CTU9rHaOQhFAmaG-FHCoNCg"", ""Path"": ""top14-part3-raw/baichunlu/frames/00006-0006.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part3-raw/baichunlu/videos/00006.MP4""}","通过质检","道不知","2021-06-26 18:13:27.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1344.25,""y"":327.49},{""x"":1516.49,""y"":327.49},{""x"":1516.49,""y"":649.06},{""x"":1344.25,""y"":649.06}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""RGB图片"",""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-qArDoUWn"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"605808349146279936	","605805881183744006	","{""id"": ""7"", ""tag"": ""白唇鹿"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/605611199712911360/605612973381132294_00006-0007.jpg?q-sign-algorithm=sha1&q-ak=AKID3ZxaiH6tQ1QLGau_uuiHGXZoWL7FPaCnwaEvfwyh3WISBZgGeFl8bKg2Xqa1vXj8&q-sign-time=1624557742;1624816942&q-key-time=1624557742;1624816942&q-header-list=&q-url-param-list=&q-signature=26a4dcb6bfec09ab7e032c20a7f1774cce5bab8a&x-cos-security-token=lqRjjAkSfnibJ49In8QFRVmBagoxIuaaef53bf24aa4305b920408ed57b9fbc4aZsV29kbNwUtJLQmI8wbPncqRXY_fKD8NfJnefwNCal_j0UqM4f3TvI6D_tsRzbWS9x72RPLfKWUMSkO_8H1R_f5rojIyfvfT631PfzCZl_De07jqMk5Q33fNLh1TKQSPlHikN-5xuFbSUvLDMqSlsTwW30sU6NHO5A16qAtLXFCqd2pWbJte2_gLrAaD_-caEhzKrMBLEhWU-rfrDH343lLV_JdOl6OzZtWjuOWq5LeeD-FLveYopEXZLqjI_ICBIa_60sNk6YIO0uCyCT9KTNq2PTwapQWpbH_9OdgvPQFJBxoDLvHIPqpc_pIjxiu5gtk4CXAfDRcGS51JjaqBqQ"", ""Path"": ""top14-part3-raw/baichunlu/frames/00006-0007.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part3-raw/baichunlu/videos/00006.MP4""}","通过质检","道不知","2021-06-26 18:12:47.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1403.61,""y"":280.91},{""x"":1589.92,""y"":280.91},{""x"":1589.92,""y"":612.47},{""x"":1403.61,""y"":612.47}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""RGB图片"",""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-0LNvWCIl"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"605808349146279936	","605805881183744007	","{""id"": ""8"", ""tag"": ""白唇鹿"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/605611199712911360/605612973381132295_00006-0008.jpg?q-sign-algorithm=sha1&q-ak=AKIDPuT242yJL3lc2E9qzADiQ38s3HMo2u3WqxgX-VmUaYFlJHE91qmk6xv-Jvi8GNxv&q-sign-time=1624557742;1624816942&q-key-time=1624557742;1624816942&q-header-list=&q-url-param-list=&q-signature=9692b871dadb07c585e241bfeeaca2f4684e4b4c&x-cos-security-token=lqRjjAkSfnibJ49In8QFRVmBagoxIuaac4132ce4dafa8f41fc3dd70d81023154ZsV29kbNwUtJLQmI8wbPncqRXY_fKD8NfJnefwNCal_j0UqM4f3TvI6D_tsRzbWS9x72RPLfKWUMSkO_8H1R_f5rojIyfvfT631PfzCZl_De07jqMk5Q33fNLh1TKQSPlHikN-5xuFbSUvLDMqSlsTwW30sU6NHO5A16qAtLXFCqd2pWbJte2_gLrAaD_-caEhzKrMBLEhWU-rfrDH343lLV_JdOl6OzZtWjuOWq5LeeD-FLveYopEXZLqjI_ICBIa_60sNk6YIO0uCyCT9KTNq2PTwapQWpbH_9OdgvPQFhvxqK0sdzcAsb6_D6Cs8lbRf1aWL5GqaBM22N4K4jVg"", ""Path"": ""top14-part3-raw/baichunlu/frames/00006-0008.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part3-raw/baichunlu/videos/00006.MP4""}","通过质检","道不知","2021-06-26 18:12:18.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1263.42,""y"":272.43},{""x"":1531.06,""y"":272.43},{""x"":1531.06,""y"":616.42},{""x"":1263.42,""y"":616.42}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""RGB图片"",""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-0ZpvUXPF"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"605808349146279936	","605805881183744008	","{""id"": ""9"", ""tag"": ""白唇鹿"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/605611199712911360/605612973385326592_00006-0009.jpg?q-sign-algorithm=sha1&q-ak=AKIDRDVRvUfuT_1KWtM6lQHJU8k9-R5Z1-8uFULQigd2PInKVkmI-x1i7MSpViyjvE_u&q-sign-time=1624557742;1624816942&q-key-time=1624557742;1624816942&q-header-list=&q-url-param-list=&q-signature=52e5e3182c976f0ea0649defe888a79b2aa4ab30&x-cos-security-token=lqRjjAkSfnibJ49In8QFRVmBagoxIuaa5f00af2fee44fc3d2c9237e61712a25bZsV29kbNwUtJLQmI8wbPncqRXY_fKD8NfJnefwNCal_j0UqM4f3TvI6D_tsRzbWS9x72RPLfKWUMSkO_8H1R_f5rojIyfvfT631PfzCZl_De07jqMk5Q33fNLh1TKQSPlHikN-5xuFbSUvLDMqSlsTwW30sU6NHO5A16qAtLXFCqd2pWbJte2_gLrAaD_-caEhzKrMBLEhWU-rfrDH343lLV_JdOl6OzZtWjuOWq5LeeD-FLveYopEXZLqjI_ICBIa_60sNk6YIO0uCyCT9KTNq2PTwapQWpbH_9OdgvPQGqgpfLXGOMvwZy_yXwHeIxkS1c3_SS9ZeJBp_YDUbXiA"", ""Path"": ""top14-part3-raw/baichunlu/frames/00006-0009.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part3-raw/baichunlu/videos/00006.MP4""}","通过质检","道不知","2021-06-26 18:11:47.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1200.95,""y"":330},{""x"":1536.07,""y"":330},{""x"":1536.07,""y"":613.56},{""x"":1200.95,""y"":613.56}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""RGB图片"",""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-DNkHsDxD"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
"605808349146279936	","605805881183744009	","{""id"": ""10"", ""tag"": ""白唇鹿"", ""url"": ""https://aidata-1258344706.cos.ap-guangzhou.myqcloud.com/target/resource/605611199712911360/605612973385326593_00006-0010.jpg?q-sign-algorithm=sha1&q-ak=AKIDLr_D_5Icd2ZtRIwYE8xieY64QYSYzyWeNg_5KgwONGzwvhhwweTGIL5nHAQciJOB&q-sign-time=1624557742;1624816942&q-key-time=1624557742;1624816942&q-header-list=&q-url-param-list=&q-signature=6b0f07f53742a52303dff9fa4195cdb4c0928a85&x-cos-security-token=lqRjjAkSfnibJ49In8QFRVmBagoxIuaaf699cd121f6128ef7d7b1662f7c3fd06ZsV29kbNwUtJLQmI8wbPncqRXY_fKD8NfJnefwNCal_j0UqM4f3TvI6D_tsRzbWS9x72RPLfKWUMSkO_8H1R_f5rojIyfvfT631PfzCZl_De07jqMk5Q33fNLh1TKQSPlHikN-5xuFbSUvLDMqSlsTwW30sU6NHO5A16qAtLXFCqd2pWbJte2_gLrAaD_-caEhzKrMBLEhWU-rfrDH343lLV_JdOl6OzZtWjuOWq5LeeD-FLveYopEXZLqjI_ICBIa_60sNk6YIO0uCyCT9KTNq2PTwapQWpbH_9OdgvPQF5porKR-aJEPoDlrBNA-4M8N8S1Oz5uTHh-ZWFFbpCfw"", ""Path"": ""top14-part3-raw/baichunlu/frames/00006-0010.jpg"", ""video_url"": ""None"", ""video_path"": ""WWF/data/top14-part3-raw/baichunlu/videos/00006.MP4""}","通过质检","道不知","2021-06-26 18:11:10.0","是","","{""tags"":[],""objects"":[{""type"":""image/rect"",""data"":[{""x"":1193.78,""y"":326.04},{""x"":1523.86,""y"":326.04},{""x"":1523.86,""y"":622.58},{""x"":1193.78,""y"":622.58}],""tags"":[{""name"":""物体检测试标"",""label"":""多选"",""value"":[""RGB图片"",""目标类别物体出现比例-全部出现""]}],""featureId"":""feature-cYngvzMm"",""color"":""#2D8CF0"",""name"":""RGB图片""}]}"
